i,t,s,R
2,9,188,34
2,9,189,12
2,9,190,26
2,9,191,13
2,9,192,46
2,9,193,10
2,9,194,14
2,9,195,20
2,9,196,42
2,9,197,21
2,9,198,10
2,9,199,31
2,10,0,90
2,10,1,18
2,10,2,75
2,10,3,116
2,10,4,71
2,10,5,49
2,10,6,53
2,10,7,25
2,10,8,62
2,10,9,132
2,10,10,136
2,10,11,162
2,10,12,88
2,10,13,151
2,10,14,150
2,10,15,121
2,10,16,52
2,10,17,109
2,10,18,114
2,10,19,24
2,10,20,86
2,10,21,86
2,10,22,145
2,10,23,48
2,10,24,64
2,10,25,158
2,10,26,35
2,10,27,52
2,10,28,104
2,10,29,116
2,10,30,127
2,10,31,41
2,10,32,115
2,10,33,87
2,10,34,88
2,10,35,109
2,10,36,101
2,10,37,67
2,10,38,143
2,10,39,21
2,10,40,158
2,10,41,32
2,10,42,51
2,10,43,139
2,10,44,19
2,10,45,85
2,10,46,127
2,10,47,133
2,10,48,127
2,10,49,37
2,10,50,124
2,10,51,95
2,10,52,45
2,10,53,43
2,10,54,34
2,10,55,62
2,10,56,108
2,10,57,72
2,10,58,28
2,10,59,101
2,10,60,133
2,10,61,124
2,10,62,37
2,10,63,114
2,10,64,27
2,10,65,99
2,10,66,136
2,10,67,32
2,10,68,54
2,10,69,76
2,10,70,41
2,10,71,127
2,10,72,26
2,10,73,92
2,10,74,24
2,10,75,19
2,10,76,92
2,10,77,38
2,10,78,62
2,10,79,36
2,10,80,122
2,10,81,123
2,10,82,151
2,10,83,19
2,10,84,72
2,10,85,65
2,10,86,33
2,10,87,30
2,10,88,116
2,10,89,30
2,10,90,50
2,10,91,119
2,10,92,85
2,10,93,21
2,10,94,153
2,10,95,33
2,10,96,120
2,10,97,21
2,10,98,152
2,10,99,87
2,10,100,19
2,10,101,160
2,10,102,112
2,10,103,136
2,10,104,33
2,10,105,68
2,10,106,47
2,10,107,112
2,10,108,90
2,10,109,93
2,10,110,94
2,10,111,52
2,10,112,55
2,10,113,116
2,10,114,51
2,10,115,33
2,10,116,96
2,10,117,83
2,10,118,61
2,10,119,144
2,10,120,115
2,10,121,57
2,10,122,130
2,10,123,156
2,10,124,23
2,10,125,52
2,10,126,97
2,10,127,22
2,10,128,137
2,10,129,105
2,10,130,61
2,10,131,84
2,10,132,43
2,10,133,128
2,10,134,157
2,10,135,26
2,10,136,58
2,10,137,99
2,10,138,144
2,10,139,22
2,10,140,75
2,10,141,75
2,10,142,28
2,10,143,88
2,10,144,137
2,10,145,38
2,10,146,120
2,10,147,148
2,10,148,69
2,10,149,43
2,10,150,57
2,10,151,33
2,10,152,126
2,10,153,153
2,10,154,107
2,10,155,112
2,10,156,55
2,10,157,103
2,10,158,32
2,10,159,62
2,10,160,79
2,10,161,139
2,10,162,135
2,10,163,30
2,10,164,89
2,10,165,150
2,10,166,34
2,10,167,154
2,10,168,75
2,10,169,55
2,10,170,91
2,10,171,140
2,10,172,47
2,10,173,159
2,10,174,127
2,10,175,123
2,10,176,106
2,10,177,140
2,10,178,91
2,10,179,139
2,10,180,94
2,10,181,129
2,10,182,105
2,10,183,162
2,10,184,91
2,10,185,140
2,10,186,151
2,10,187,147
2,10,188,68
2,10,189,34
2,10,190,90
2,10,191,134
2,10,192,133
2,10,193,67
2,10,194,110
2,10,195,104
2,10,196,28
2,10,197,118
2,10,198,108
2,10,199,26
2,11,0,90
2,11,1,98
2,11,2,157
2,11,3,113
2,11,4,158
2,11,5,167
2,11,6,188
2,11,7,172
2,11,8,138
2,11,9,92
2,11,10,177
2,11,11,46
2,11,12,94
2,11,13,128
2,11,14,138
2,11,15,194
2,11,16,161
2,11,17,36
2,11,18,113
2,11,19,174
2,11,20,118
2,11,21,56
2,11,22,83
2,11,23,124
2,11,24,121
2,11,25,106
2,11,26,107
2,11,27,186
2,11,28,23
2,11,29,167
2,11,30,136
2,11,31,31
2,11,32,142
2,11,33,73
2,11,34,61
2,11,35,64
2,11,36,197
2,11,37,119
2,11,38,198
2,11,39,37
2,11,40,132
2,11,41,66
2,11,42,150
2,11,43,129
2,11,44,95
2,11,45,27
2,11,46,22
2,11,47,78
2,11,48,188
2,11,49,41
2,11,50,104
2,11,51,149
2,11,52,185
2,11,53,127
2,11,54,151
2,11,55,97
2,11,56,63
2,11,57,24
2,11,58,61
2,11,59,150
2,11,60,157
2,11,61,150
2,11,62,106
2,11,63,153
2,11,64,124
2,11,65,25
2,11,66,161
2,11,67,38
2,11,68,189
2,11,69,180
2,11,70,83
2,11,71,97
2,11,72,165
2,11,73,120
2,11,74,162
2,11,75,63
2,11,76,37
2,11,77,196
2,11,78,125
2,11,79,177
2,11,80,27
2,11,81,89
2,11,82,72
2,11,83,139
2,11,84,46
2,11,85,118
2,11,86,24
2,11,87,107
2,11,88,131
2,11,89,29
2,11,90,88
2,11,91,152
2,11,92,46
2,11,93,166
2,11,94,135
2,11,95,39
2,11,96,171
2,11,97,177
2,11,98,31
2,11,99,27
2,11,100,116
2,11,101,119
2,11,102,117
2,11,103,192
2,11,104,47
2,11,105,150
2,11,106,84
2,11,107,27
2,11,108,49
2,11,109,149
2,11,110,185
2,11,111,114
2,11,112,49
2,11,113,25
2,11,114,100
2,11,115,152
2,11,116,115
2,11,117,43
2,11,118,157
2,11,119,94
2,11,120,159
2,11,121,173
2,11,122,197
2,11,123,121
2,11,124,86
2,11,125,184
2,11,126,81
2,11,127,164
2,11,128,140
2,11,129,137
2,11,130,51
2,11,131,72
2,11,132,150
2,11,133,55
2,11,134,130
2,11,135,170
2,11,136,174
2,11,137,198
2,11,138,147
2,11,139,63
2,11,140,64
2,11,141,168
2,11,142,165
2,11,143,106
2,11,144,182
2,11,145,172
2,11,146,119
2,11,147,139
2,11,148,24
2,11,149,124
2,11,150,76
2,11,151,46
2,11,152,157
2,11,153,192
2,11,154,100
2,11,155,167
2,11,156,184
2,11,157,71
2,11,158,28
2,11,159,103
2,11,160,166
2,11,161,117
2,11,162,56
2,11,163,167
2,11,164,72
2,11,165,191
2,11,166,118
2,11,167,27
2,11,168,131
2,11,169,174
2,11,170,147
2,11,171,190
2,11,172,192
2,11,173,134
2,11,174,138
2,11,175,65
2,11,176,45
2,11,177,151
2,11,178,103
2,11,179,34
2,11,180,130
2,11,181,175
2,11,182,146
2,11,183,177
2,11,184,155
2,11,185,111
2,11,186,165
2,11,187,28
2,11,188,162
2,11,189,166
2,11,190,109
2,11,191,74
2,11,192,75
2,11,193,98
2,11,194,107
2,11,195,144
2,11,196,23
2,11,197,79
2,11,198,79
2,11,199,143
2,12,0,43
2,12,1,181
2,12,2,65
2,12,3,99
2,12,4,214
2,12,5,51
2,12,6,122
2,12,7,76
2,12,8,227
2,12,9,97
2,12,10,51
2,12,11,254
2,12,12,182
2,12,13,133
2,12,14,216
2,12,15,89
2,12,16,230
2,12,17,136
2,12,18,51
2,12,19,272
2,12,20,144
2,12,21,35
2,12,22,272
2,12,23,114
2,12,24,81
2,12,25,201
2,12,26,96
2,12,27,64
2,12,28,234
2,12,29,71
2,12,30,162
2,12,31,233
2,12,32,91
2,12,33,226
2,12,34,252
2,12,35,148
2,12,36,189
2,12,37,225
2,12,38,131
2,12,39,227
2,12,40,96
2,12,41,284
2,12,42,269
2,12,43,231
2,12,44,183
2,12,45,112
2,12,46,209
2,12,47,105
2,12,48,144
2,12,49,242
2,12,50,41
2,12,51,118
2,12,52,144
2,12,53,104
2,12,54,275
2,12,55,131
2,12,56,240
2,12,57,273
2,12,58,49
2,12,59,62
2,12,60,273
2,12,61,83
2,12,62,141
2,12,63,114
2,12,64,263
2,12,65,235
2,12,66,135
2,12,67,216
2,12,68,237
2,12,69,214
2,12,70,201
2,12,71,148
2,12,72,182
2,12,73,196
2,12,74,120
2,12,75,241
2,12,76,244
2,12,77,38
2,12,78,225
2,12,79,178
2,12,80,138
2,12,81,216
2,12,82,73
2,12,83,79
2,12,84,270
2,12,85,202
2,12,86,55
2,12,87,121
2,12,88,47
2,12,89,274
2,12,90,94
2,12,91,278
2,12,92,240
2,12,93,162
2,12,94,42
2,12,95,47
2,12,96,58
2,12,97,167
2,12,98,215
2,12,99,286
2,12,100,92
2,12,101,229
2,12,102,153
2,12,103,138
2,12,104,96
2,12,105,247
2,12,106,165
2,12,107,61
2,12,108,159
2,12,109,157
2,12,110,254
2,12,111,35
2,12,112,168
2,12,113,260
2,12,114,167
2,12,115,62
2,12,116,125
2,12,117,114
2,12,118,133
2,12,119,51
2,12,120,272
2,12,121,233
2,12,122,266
2,12,123,240
2,12,124,221
2,12,125,60
2,12,126,179
2,12,127,33
2,12,128,255
2,12,129,135
2,12,130,224
2,12,131,35
2,12,132,268
2,12,133,157
2,12,134,96
2,12,135,145
2,12,136,119
2,12,137,272
2,12,138,109
2,12,139,44
2,12,140,158
2,12,141,286
2,12,142,154
2,12,143,195
2,12,144,205
2,12,145,231
2,12,146,116
2,12,147,260
2,12,148,42
2,12,149,54
2,12,150,185
2,12,151,39
2,12,152,183
2,12,153,218
2,12,154,240
2,12,155,258
2,12,156,254
2,12,157,275
2,12,158,64
2,12,159,216
2,12,160,238
2,12,161,157
2,12,162,97
2,12,163,122
2,12,164,129
2,12,165,53
2,12,166,173
2,12,167,254
2,12,168,185
2,12,169,84
2,12,170,47
2,12,171,198
2,12,172,185
2,12,173,56
2,12,174,259
2,12,175,171
2,12,176,87
2,12,177,124
2,12,178,36
2,12,179,117
2,12,180,190
2,12,181,70
2,12,182,199
2,12,183,37
2,12,184,73
2,12,185,91
2,12,186,278
2,12,187,52
2,12,188,69
2,12,189,227
2,12,190,45
2,12,191,42
2,12,192,234
2,12,193,171
2,12,194,76
2,12,195,94
2,12,196,120
2,12,197,226
2,12,198,71
2,12,199,244
2,13,0,139
2,13,1,238
2,13,2,205
2,13,3,93
2,13,4,303
2,13,5,94
2,13,6,280
2,13,7,205
2,13,8,238
2,13,9,188
2,13,10,204
2,13,11,55
2,13,12,193
2,13,13,83
2,13,14,207
2,13,15,291
2,13,16,142
2,13,17,85
2,13,18,165
2,13,19,214
2,13,20,212
2,13,21,116
2,13,22,175
2,13,23,292
2,13,24,195
2,13,25,145
2,13,26,94
2,13,27,93
2,13,28,73
2,13,29,209
2,13,30,144
2,13,31,187
2,13,32,191
2,13,33,164
2,13,34,193
2,13,35,118
2,13,36,50
2,13,37,262
2,13,38,38
2,13,39,269
2,13,40,45
2,13,41,212
2,13,42,290
2,13,43,106
2,13,44,192
2,13,45,249
2,13,46,206
2,13,47,35
2,13,48,144
2,13,49,51
2,13,50,125
2,13,51,228
2,13,52,207
2,13,53,235
2,13,54,114
2,13,55,272
2,13,56,150
2,13,57,229
2,13,58,65
2,13,59,218
2,13,60,275
2,13,61,303
2,13,62,275
2,13,63,305
2,13,64,155
2,13,65,163
2,13,66,233
2,13,67,300
2,13,68,86
2,13,69,215
2,13,70,275
2,13,71,89
2,13,72,266
2,13,73,154
2,13,74,294
2,13,75,37
2,13,76,151
2,13,77,74
2,13,78,243
2,13,79,277
2,13,80,40
2,13,81,81
2,13,82,108
2,13,83,162
2,13,84,232
2,13,85,126
2,13,86,65
2,13,87,180
2,13,88,227
2,13,89,126
2,13,90,227
2,13,91,85
2,13,92,46
2,13,93,210
2,13,94,267
2,13,95,63
2,13,96,239
2,13,97,201
2,13,98,303
2,13,99,278
2,13,100,275
2,13,101,251
2,13,102,178
2,13,103,254
2,13,104,215
2,13,105,231
2,13,106,293
2,13,107,224
2,13,108,43
2,13,109,268
2,13,110,219
2,13,111,189
2,13,112,227
2,13,113,169
2,13,114,110
2,13,115,41
2,13,116,36
2,13,117,127
2,13,118,113
2,13,119,184
2,13,120,127
2,13,121,252
2,13,122,128
2,13,123,34
2,13,124,171
2,13,125,59
2,13,126,212
2,13,127,292
2,13,128,265
2,13,129,52
2,13,130,95
2,13,131,220
2,13,132,84
2,13,133,83
2,13,134,226
2,13,135,63
2,13,136,44
2,13,137,245
2,13,138,169
2,13,139,58
2,13,140,273
2,13,141,304
2,13,142,189
2,13,143,51
2,13,144,163
2,13,145,44
2,13,146,152
2,13,147,109
2,13,148,248
2,13,149,140
2,13,150,133
2,13,151,90
2,13,152,96
2,13,153,194
2,13,154,168
2,13,155,79
2,13,156,260
2,13,157,88
2,13,158,245
2,13,159,175
2,13,160,89
2,13,161,280
2,13,162,158
2,13,163,200
2,13,164,59
2,13,165,57
2,13,166,185
2,13,167,36
2,13,168,100
2,13,169,81
2,13,170,290
2,13,171,232
2,13,172,152
2,13,173,146
2,13,174,289
2,13,175,162
2,13,176,160
2,13,177,192
2,13,178,76
2,13,179,211
2,13,180,146
2,13,181,282
2,13,182,282
2,13,183,120
2,13,184,164
2,13,185,61
2,13,186,198
2,13,187,88
2,13,188,98
2,13,189,158
2,13,190,161
2,13,191,96
2,13,192,67
2,13,193,194
2,13,194,119
2,13,195,40
2,13,196,62
2,13,197,256
2,13,198,42
2,13,199,238
2,14,0,117
2,14,1,144
2,14,2,176
2,14,3,221
2,14,4,118
2,14,5,205
2,14,6,254
2,14,7,145
2,14,8,298
2,14,9,210
2,14,10,248
2,14,11,36
2,14,12,93
2,14,13,191
2,14,14,293
2,14,15,50
2,14,16,297
2,14,17,165
2,14,18,113
2,14,19,157
2,14,20,225
2,14,21,91
2,14,22,71
2,14,23,107
2,14,24,256
2,14,25,275
2,14,26,63
2,14,27,147
2,14,28,223
2,14,29,154
2,14,30,287
2,14,31,277
2,14,32,212
2,14,33,294
2,14,34,97
2,14,35,245
2,14,36,226
2,14,37,166
2,14,38,130
2,14,39,76
2,14,40,206
2,14,41,222
2,14,42,76
2,14,43,73
2,14,44,226
2,14,45,241
2,14,46,210
2,14,47,83
2,14,48,66
2,14,49,173
2,14,50,158
2,14,51,293
2,14,52,149
2,14,53,166
2,14,54,65
2,14,55,295
2,14,56,113
2,14,57,194
2,14,58,270
2,14,59,64
2,14,60,259
2,14,61,126
2,14,62,204
2,14,63,301
2,14,64,205
2,14,65,283
2,14,66,104
2,14,67,70
2,14,68,157
2,14,69,187
2,14,70,39
2,14,71,304
2,14,72,131
2,14,73,47
2,14,74,81
2,14,75,277
2,14,76,141
2,14,77,233
2,14,78,78
2,14,79,201
2,14,80,242
2,14,81,226
2,14,82,256
2,14,83,95
2,14,84,79
2,14,85,273
2,14,86,132
2,14,87,182
2,14,88,256
2,14,89,79
2,14,90,155
2,14,91,137
2,14,92,77
2,14,93,236
2,14,94,305
2,14,95,43
2,14,96,43
2,14,97,88
2,14,98,242
2,14,99,305
2,14,100,191
2,14,101,94
2,14,102,265
2,14,103,155
2,14,104,57
2,14,105,235
2,14,106,56
2,14,107,60
2,14,108,287
2,14,109,256
2,14,110,302
2,14,111,89
2,14,112,228
2,14,113,154
2,14,114,242
2,14,115,113
2,14,116,136
2,14,117,238
2,14,118,219
2,14,119,74
2,14,120,40
2,14,121,90
2,14,122,163
2,14,123,279
2,14,124,39
2,14,125,53
2,14,126,178
2,14,127,37
2,14,128,306
2,14,129,167
2,14,130,258
2,14,131,297
2,14,132,100
2,14,133,94
2,14,134,298
2,14,135,127
2,14,136,90
2,14,137,81
2,14,138,118
2,14,139,150
2,14,140,65
2,14,141,136
2,14,142,247
2,14,143,139
2,14,144,116
2,14,145,229
2,14,146,279
2,14,147,250
2,14,148,205
2,14,149,79
2,14,150,238
2,14,151,195
2,14,152,111
2,14,153,165
2,14,154,245
2,14,155,96
2,14,156,54
2,14,157,217
2,14,158,146
2,14,159,152
2,14,160,275
2,14,161,49
2,14,162,108
2,14,163,80
2,14,164,62
2,14,165,197
2,14,166,115
2,14,167,202
2,14,168,289
2,14,169,236
2,14,170,280
2,14,171,47
2,14,172,266
2,14,173,61
2,14,174,76
2,14,175,235
2,14,176,57
2,14,177,174
2,14,178,63
2,14,179,166
2,14,180,119
2,14,181,104
2,14,182,237
2,14,183,229
2,14,184,247
2,14,185,170
2,14,186,286
2,14,187,270
2,14,188,227
2,14,189,217
2,14,190,153
2,14,191,108
2,14,192,158
2,14,193,272
2,14,194,212
2,14,195,127
2,14,196,195
2,14,197,195
2,14,198,35
2,14,199,106
2,15,0,91
2,15,1,54
2,15,2,17
2,15,3,60
2,15,4,72
2,15,5,56
2,15,6,52
2,15,7,67
2,15,8,67
2,15,9,71
2,15,10,76
2,15,11,83
2,15,12,45
2,15,13,54
2,15,14,62
2,15,15,36
2,15,16,41
2,15,17,15
2,15,18,63
2,15,19,106
2,15,20,26
2,15,21,81
2,15,22,34
2,15,23,103
2,15,24,30
2,15,25,57
2,15,26,47
2,15,27,98
2,15,28,14
2,15,29,45
2,15,30,106
2,15,31,15
2,15,32,95
2,15,33,86
2,15,34,107
2,15,35,66
2,15,36,96
2,15,37,15
2,15,38,50
2,15,39,36
2,15,40,26
2,15,41,13
2,15,42,19
2,15,43,18
2,15,44,84
2,15,45,92
2,15,46,37
2,15,47,81
2,15,48,33
2,15,49,72
2,15,50,86
2,15,51,86
2,15,52,84
2,15,53,76
2,15,54,65
2,15,55,74
2,15,56,80
2,15,57,42
2,15,58,76
2,15,59,79
2,15,60,41
2,15,61,91
2,15,62,19
2,15,63,20
2,15,64,44
2,15,65,104
2,15,66,48
2,15,67,28
2,15,68,62
2,15,69,91
2,15,70,50
2,15,71,50
2,15,72,43
2,15,73,99
2,15,74,39
2,15,75,95
2,15,76,83
2,15,77,66
2,15,78,79
2,15,79,23
2,15,80,59
2,15,81,79
2,15,82,43
2,15,83,25
2,15,84,23
2,15,85,25
2,15,86,66
2,15,87,16
2,15,88,29
2,15,89,75
2,15,90,31
2,15,91,59
2,15,92,95
2,15,93,15
2,15,94,102
2,15,95,38
2,15,96,24
2,15,97,45
2,15,98,85
2,15,99,21
2,15,100,42
2,15,101,98
2,15,102,98
2,15,103,38
2,15,104,44
2,15,105,19
2,15,106,28
2,15,107,39
2,15,108,42
2,15,109,88
2,15,110,106
2,15,111,50
2,15,112,88
2,15,113,32
2,15,114,93
2,15,115,80
2,15,116,100
2,15,117,28
2,15,118,101
2,15,119,26
2,15,120,25
2,15,121,108
2,15,122,93
2,15,123,77
2,15,124,93
2,15,125,16
2,15,126,51
2,15,127,68
2,15,128,76
2,15,129,72
2,15,130,96
2,15,131,65
2,15,132,92
2,15,133,49
2,15,134,97
2,15,135,28
2,15,136,42
2,15,137,26
2,15,138,80
2,15,139,101
2,15,140,37
2,15,141,60
2,15,142,47
2,15,143,34
2,15,144,82
2,15,145,35
2,15,146,66
2,15,147,30
2,15,148,44
2,15,149,31
2,15,150,45
2,15,151,40
2,15,152,95
2,15,153,24
2,15,154,83
2,15,155,50
2,15,156,106
2,15,157,103
2,15,158,36
2,15,159,64
2,15,160,53
2,15,161,25
2,15,162,99
2,15,163,36
2,15,164,92
2,15,165,19
2,15,166,46
2,15,167,96
2,15,168,46
2,15,169,107
2,15,170,42
2,15,171,41
2,15,172,96
2,15,173,68
2,15,174,40
2,15,175,30
2,15,176,91
2,15,177,94
2,15,178,82
2,15,179,43
2,15,180,73
2,15,181,67
2,15,182,58
2,15,183,15
2,15,184,62
2,15,185,34
2,15,186,57
2,15,187,16
2,15,188,54
2,15,189,105
2,15,190,76
2,15,191,89
2,15,192,40
2,15,193,28
2,15,194,42
2,15,195,19
2,15,196,106
2,15,197,31
2,15,198,63
2,15,199,70
2,16,0,63
2,16,1,34
2,16,2,78
2,16,3,151
2,16,4,105
2,16,5,78
2,16,6,41
2,16,7,131
2,16,8,29
2,16,9,160
2,16,10,51
2,16,11,38
2,16,12,63
2,16,13,154
2,16,14,136
2,16,15,116
2,16,16,145
2,16,17,139
2,16,18,107
2,16,19,73
2,16,20,113
2,16,21,127
2,16,22,107
2,16,23,20
2,16,24,23
2,16,25,34
2,16,26,126
2,16,27,123
2,16,28,141
2,16,29,154
2,16,30,73
2,16,31,107
2,16,32,65
2,16,33,76
2,16,34,84
2,16,35,128
2,16,36,104
2,16,37,144
2,16,38,73
2,16,39,32
2,16,40,44
2,16,41,145
2,16,42,28
2,16,43,140
2,16,44,151
2,16,45,99
2,16,46,149
2,16,47,118
2,16,48,130
2,16,49,118
2,16,50,74
2,16,51,109
2,16,52,152
2,16,53,93
2,16,54,44
2,16,55,62
2,16,56,135
2,16,57,97
2,16,58,83
2,16,59,95
2,16,60,71
2,16,61,48
2,16,62,18
2,16,63,24
2,16,64,47
2,16,65,22
2,16,66,86
2,16,67,155
2,16,68,111
2,16,69,22
2,16,70,130
2,16,71,90
2,16,72,133
2,16,73,91
2,16,74,108
2,16,75,56
2,16,76,82
2,16,77,20
2,16,78,73
2,16,79,109
2,16,80,152
2,16,81,43
2,16,82,56
2,16,83,115
2,16,84,86
2,16,85,115
2,16,86,132
2,16,87,109
2,16,88,121
2,16,89,154
2,16,90,102
2,16,91,81
2,16,92,48
2,16,93,147
2,16,94,121
2,16,95,102
2,16,96,147
2,16,97,79
2,16,98,150
2,16,99,90
2,16,100,20
2,16,101,154
2,16,102,115
2,16,103,71
2,16,104,30
2,16,105,36
2,16,106,140
2,16,107,123
2,16,108,92
2,16,109,137
2,16,110,114
2,16,111,146
2,16,112,108
2,16,113,67
2,16,114,45
2,16,115,156
2,16,116,66
2,16,117,85
2,16,118,137
2,16,119,151
2,16,120,136
2,16,121,88
2,16,122,63
2,16,123,110
2,16,124,141
2,16,125,102
2,16,126,117
2,16,127,144
2,16,128,143
2,16,129,35
2,16,130,100
2,16,131,67
2,16,132,131
2,16,133,89
2,16,134,134
2,16,135,101
2,16,136,51
2,16,137,116
2,16,138,93
2,16,139,131
2,16,140,97
2,16,141,60
2,16,142,139
2,16,143,65
2,16,144,68
2,16,145,147
2,16,146,112
2,16,147,153
2,16,148,107
2,16,149,126
2,16,150,54
2,16,151,51
2,16,152,125
2,16,153,155
2,16,154,78
2,16,155,70
2,16,156,71
2,16,157,124
2,16,158,116
2,16,159,94
2,16,160,70
2,16,161,43
2,16,162,82
2,16,163,135
2,16,164,149
2,16,165,41
2,16,166,69
2,16,167,146
2,16,168,45
2,16,169,67
2,16,170,46
2,16,171,114
2,16,172,158
2,16,173,66
2,16,174,24
2,16,175,95
2,16,176,157
2,16,177,134
2,16,178,148
2,16,179,84
2,16,180,55
2,16,181,56
2,16,182,86
2,16,183,49
2,16,184,138
2,16,185,42
2,16,186,70
2,16,187,147
2,16,188,130
2,16,189,140
2,16,190,153
2,16,191,144
2,16,192,121
2,16,193,84
2,16,194,20
2,16,195,152
2,16,196,30
2,16,197,153
2,16,198,140
2,16,199,156
2,17,0,51
2,17,1,78
2,17,2,19
2,17,3,52
2,17,4,18
2,17,5,121
2,17,6,104
2,17,7,124
2,17,8,21
2,17,9,43
2,17,10,18
2,17,11,38
2,17,12,92
2,17,13,17
2,17,14,102
2,17,15,122
2,17,16,59
2,17,17,89
2,17,18,106
2,17,19,130
2,17,20,29
2,17,21,131
2,17,22,38
2,17,23,132
2,17,24,70
2,17,25,86
2,17,26,132
2,17,27,57
2,17,28,109
2,17,29,69
2,17,30,32
2,17,31,66
2,17,32,32
2,17,33,47
2,17,34,74
2,17,35,69
2,17,36,86
2,17,37,37
2,17,38,70
2,17,39,101
2,17,40,65
2,17,41,20
2,17,42,123
2,17,43,129
2,17,44,59
2,17,45,123
2,17,46,67
2,17,47,96
2,17,48,35
2,17,49,85
2,17,50,26
2,17,51,135
2,17,52,91
2,17,53,29
2,17,54,34
2,17,55,136
2,17,56,61
2,17,57,119
2,17,58,138
2,17,59,97
2,17,60,81
2,17,61,142
2,17,62,142
2,17,63,93
2,17,64,33
2,17,65,59
2,17,66,131
2,17,67,107
2,17,68,26
2,17,69,63
2,17,70,38
2,17,71,26
2,17,72,81
2,17,73,116
2,17,74,34
2,17,75,35
2,17,76,133
2,17,77,128
2,17,78,136
2,17,79,92
2,17,80,26
2,17,81,139
2,17,82,66
2,17,83,76
2,17,84,116
2,17,85,83
2,17,86,39
2,17,87,76
2,17,88,49
2,17,89,61
2,17,90,137
2,17,91,54
2,17,92,117
2,17,93,88
2,17,94,73
2,17,95,97
2,17,96,47
2,17,97,104
2,17,98,115
2,17,99,62
2,17,100,76
2,17,101,97
2,17,102,131
2,17,103,50
2,17,104,134
2,17,105,106
2,17,106,22
2,17,107,123
2,17,108,69
2,17,109,36
2,17,110,59
2,17,111,121
2,17,112,105
2,17,113,51
2,17,114,124
2,17,115,25
2,17,116,71
2,17,117,86
2,17,118,111
2,17,119,51
2,17,120,95
2,17,121,30
2,17,122,124
2,17,123,122
2,17,124,27
2,17,125,47
2,17,126,69
2,17,127,101
2,17,128,87
2,17,129,82
2,17,130,101
2,17,131,91
2,17,132,136
2,17,133,125
2,17,134,51
2,17,135,89
2,17,136,125
2,17,137,124
2,17,138,89
2,17,139,108
2,17,140,84
2,17,141,138
2,17,142,137
2,17,143,83
2,17,144,136
2,17,145,143
2,17,146,25
2,17,147,35
2,17,148,33
2,17,149,96
2,17,150,61
2,17,151,128
2,17,152,102
2,17,153,143
2,17,154,58
2,17,155,125
2,17,156,98
2,17,157,53
2,17,158,91
2,17,159,56
2,17,160,55
2,17,161,65
2,17,162,113
2,17,163,138
2,17,164,85
2,17,165,139
2,17,166,111
2,17,167,47
2,17,168,79
2,17,169,76
2,17,170,85
2,17,171,26
2,17,172,114
2,17,173,47
2,17,174,41
2,17,175,126
2,17,176,106
2,17,177,122
2,17,178,104
2,17,179,24
2,17,180,102
2,17,181,77
2,17,182,104
2,17,183,60
2,17,184,24
2,17,185,87
2,17,186,17
2,17,187,136
2,17,188,34
2,17,189,84
2,17,190,45
2,17,191,108
2,17,192,126
2,17,193,43
2,17,194,33
2,17,195,116
2,17,196,122
2,17,197,89
2,17,198,130
2,17,199,117
2,18,0,99
2,18,1,15
2,18,2,74
2,18,3,41
2,18,4,27
2,18,5,96
2,18,6,47
2,18,7,24
2,18,8,91
2,18,9,73
2,18,10,52
2,18,11,91
2,18,12,28
2,18,13,84
2,18,14,64
2,18,15,80
2,18,16,99
2,18,17,104
2,18,18,39
2,18,19,54
2,18,20,78
2,18,21,84
2,18,22,67
2,18,23,33
2,18,24,98
2,18,25,47
2,18,26,52
2,18,27,58
2,18,28,32
2,18,29,99
2,18,30,38
2,18,31,79
2,18,32,38
2,18,33,21
2,18,34,53
2,18,35,45
2,18,36,75
2,18,37,23
2,18,38,75
2,18,39,51
2,18,40,46
2,18,41,16
2,18,42,41
2,18,43,62
2,18,44,67
2,18,45,102
2,18,46,82
2,18,47,71
2,18,48,94
2,18,49,23
2,18,50,70
2,18,51,29
2,18,52,93
2,18,53,88
2,18,54,14
2,18,55,37
2,18,56,17
2,18,57,39
2,18,58,52
2,18,59,26
2,18,60,96
2,18,61,22
2,18,62,35
2,18,63,19
2,18,64,84
2,18,65,95
2,18,66,52
2,18,67,89
2,18,68,20
2,18,69,107
2,18,70,81
2,18,71,80
2,18,72,42
2,18,73,15
2,18,74,46
2,18,75,23
2,18,76,19
2,18,77,26
2,18,78,68
2,18,79,40
2,18,80,31
2,18,81,63
2,18,82,60
2,18,83,65
2,18,84,78
2,18,85,24
2,18,86,81
2,18,87,94
2,18,88,13
2,18,89,35
2,18,90,65
2,18,91,47
2,18,92,63
2,18,93,57
2,18,94,90
2,18,95,71
2,18,96,69
2,18,97,62
2,18,98,14
2,18,99,68
2,18,100,49
2,18,101,89
2,18,102,70
2,18,103,77
2,18,104,51
2,18,105,103
2,18,106,28
2,18,107,50
2,18,108,95
2,18,109,14
2,18,110,15
2,18,111,12
2,18,112,104
2,18,113,50
2,18,114,94
2,18,115,58
2,18,116,80
2,18,117,38
2,18,118,100
2,18,119,48
2,18,120,76
2,18,121,55
2,18,122,79
2,18,123,47
2,18,124,90
2,18,125,66
2,18,126,55
2,18,127,59
2,18,128,42
2,18,129,97
2,18,130,74
2,18,131,60
2,18,132,99
2,18,133,57
2,18,134,78
2,18,135,61
2,18,136,65
