i,t,s,z_hol
0,17,144,100.0
0,17,145,0.0
0,17,146,0.0
0,17,147,0.0
0,17,148,0.0
0,17,149,100.0
0,17,150,0.0
0,17,151,0.0
0,17,152,0.0
0,17,153,100.0
0,17,154,0.0
0,17,155,100.0
0,17,156,0.0
0,17,157,0.0
0,17,158,0.0
0,17,159,0.0
0,17,160,0.0
0,17,161,0.0
0,17,162,0.0
0,17,163,0.0
0,17,164,100.0
0,17,165,0.0
0,17,166,0.0
0,17,167,0.0
0,17,168,0.0
0,17,169,0.0
0,17,170,0.0
0,17,171,0.0
0,17,172,0.0
0,17,173,0.0
0,17,174,0.0
0,17,175,100.0
0,17,176,0.0
0,17,177,100.0
0,17,178,0.0
0,17,179,0.0
0,17,180,0.0
0,17,181,100.0
0,17,182,0.0
0,17,183,0.0
0,17,184,0.0
0,17,185,0.0
0,17,186,0.0
0,17,187,100.0
0,17,188,0.0
0,17,189,58.0
0,17,190,100.0
0,17,191,0.0
0,17,192,0.0
0,17,193,0.0
0,17,194,100.0
0,17,195,100.0
0,17,196,0.0
0,17,197,0.0
0,17,198,0.0
0,17,199,0.0
0,18,0,0.0
0,18,1,0.0
0,18,2,0.0
0,18,3,0.0
0,18,4,0.0
0,18,5,0.0
0,18,6,0.0
0,18,7,0.0
0,18,8,0.0
0,18,9,0.0
0,18,10,0.0
0,18,11,0.0
0,18,12,0.0
0,18,13,0.0
0,18,14,0.0
0,18,15,0.0
0,18,16,0.0
0,18,17,0.0
0,18,18,0.0
0,18,19,0.0
0,18,20,0.0
0,18,21,0.0
0,18,22,0.0
0,18,23,0.0
0,18,24,0.0
0,18,25,0.0
0,18,26,0.0
0,18,27,0.0
0,18,28,0.0
0,18,29,0.0
0,18,30,0.0
0,18,31,0.0
0,18,32,0.0
0,18,33,0.0
0,18,34,0.0
0,18,35,0.0
0,18,36,0.0
0,18,37,0.0
0,18,38,0.0
0,18,39,0.0
0,18,40,0.0
0,18,41,0.0
0,18,42,0.0
0,18,43,0.0
0,18,44,0.0
0,18,45,0.0
0,18,46,0.0
0,18,47,0.0
0,18,48,100.0
0,18,49,0.0
0,18,50,0.0
0,18,51,0.0
0,18,52,0.0
0,18,53,0.0
0,18,54,0.0
0,18,55,0.0
0,18,56,0.0
0,18,57,100.0
0,18,58,0.0
0,18,59,0.0
0,18,60,0.0
0,18,61,0.0
0,18,62,0.0
0,18,63,0.0
0,18,64,0.0
0,18,65,0.0
0,18,66,0.0
0,18,67,100.0
0,18,68,0.0
0,18,69,0.0
0,18,70,0.0
0,18,71,0.0
0,18,72,0.0
0,18,73,0.0
0,18,74,0.0
0,18,75,0.0
0,18,76,0.0
0,18,77,0.0
0,18,78,0.0
0,18,79,0.0
0,18,80,0.0
0,18,81,0.0
0,18,82,0.0
0,18,83,0.0
0,18,84,0.0
0,18,85,0.0
0,18,86,0.0
0,18,87,0.0
0,18,88,0.0
0,18,89,0.0
0,18,90,0.0
0,18,91,0.0
0,18,92,0.0
0,18,93,0.0
0,18,94,0.0
0,18,95,0.0
0,18,96,0.0
0,18,97,0.0
0,18,98,0.0
0,18,99,0.0
0,18,100,0.0
0,18,101,0.0
0,18,102,0.0
0,18,103,0.0
0,18,104,0.0
0,18,105,0.0
0,18,106,0.0
0,18,107,0.0
0,18,108,0.0
0,18,109,0.0
0,18,110,0.0
0,18,111,0.0
0,18,112,0.0
0,18,113,0.0
0,18,114,0.0
0,18,115,0.0
0,18,116,0.0
0,18,117,0.0
0,18,118,0.0
0,18,119,0.0
0,18,120,0.0
0,18,121,0.0
0,18,122,0.0
0,18,123,0.0
0,18,124,0.0
0,18,125,0.0
0,18,126,0.0
0,18,127,0.0
0,18,128,0.0
0,18,129,0.0
0,18,130,0.0
0,18,131,0.0
0,18,132,0.0
0,18,133,0.0
0,18,134,0.0
0,18,135,0.0
0,18,136,0.0
0,18,137,0.0
0,18,138,0.0
0,18,139,100.0
0,18,140,0.0
0,18,141,0.0
0,18,142,0.0
0,18,143,0.0
0,18,144,0.0
0,18,145,0.0
0,18,146,0.0
0,18,147,0.0
0,18,148,0.0
0,18,149,0.0
0,18,150,0.0
0,18,151,0.0
0,18,152,0.0
0,18,153,0.0
0,18,154,0.0
0,18,155,0.0
0,18,156,0.0
0,18,157,0.0
0,18,158,0.0
0,18,159,0.0
0,18,160,0.0
0,18,161,0.0
0,18,162,0.0
0,18,163,0.0
0,18,164,0.0
0,18,165,0.0
0,18,166,0.0
0,18,167,0.0
0,18,168,0.0
0,18,169,0.0
0,18,170,0.0
0,18,171,0.0
0,18,172,0.0
0,18,173,0.0
0,18,174,0.0
0,18,175,0.0
0,18,176,0.0
0,18,177,0.0
0,18,178,0.0
0,18,179,0.0
0,18,180,0.0
0,18,181,100.0
0,18,182,0.0
0,18,183,0.0
0,18,184,0.0
0,18,185,0.0
0,18,186,0.0
0,18,187,0.0
0,18,188,0.0
0,18,189,0.0
0,18,190,0.0
0,18,191,0.0
0,18,192,0.0
0,18,193,0.0
0,18,194,0.0
0,18,195,0.0
0,18,196,0.0
0,18,197,0.0
0,18,198,0.0
0,18,199,0.0
0,19,0,0.0
0,19,1,0.0
0,19,2,0.0
0,19,3,80.0
0,19,4,59.0
0,19,5,50.0
0,19,6,0.0
0,19,7,100.0
0,19,8,0.0
0,19,9,74.0
0,19,10,0.0
0,19,11,0.0
0,19,12,0.0
0,19,13,36.0
0,19,14,0.0
0,19,15,73.0
0,19,16,100.0
0,19,17,49.0
0,19,18,0.0
0,19,19,0.0
0,19,20,0.0
0,19,21,0.0
0,19,22,0.0
0,19,23,0.0
0,19,24,0.0
0,19,25,18.0
0,19,26,0.0
0,19,27,0.0
0,19,28,0.0
0,19,29,0.0
0,19,30,0.0
0,19,31,0.0
0,19,32,0.0
0,19,33,100.0
0,19,34,0.0
0,19,35,0.0
0,19,36,0.0
0,19,37,0.0
0,19,38,0.0
0,19,39,20.0
0,19,40,60.0
0,19,41,0.0
0,19,42,78.0
0,19,43,0.0
0,19,44,0.0
0,19,45,0.0
0,19,46,0.0
0,19,47,43.0
0,19,48,0.0
0,19,49,0.0
0,19,50,33.0
0,19,51,25.0
0,19,52,0.0
0,19,53,0.0
0,19,54,0.0
0,19,55,0.0
0,19,56,0.0
0,19,57,0.0
0,19,58,0.0
0,19,59,0.0
0,19,60,0.0
0,19,61,0.0
0,19,62,0.0
0,19,63,0.0
0,19,64,0.0
0,19,65,100.0
0,19,66,0.0
0,19,67,0.0
0,19,68,22.0
0,19,69,57.0
0,19,70,0.0
0,19,71,42.0
0,19,72,96.0
0,19,73,0.0
0,19,74,0.0
0,19,75,75.0
0,19,76,99.0
0,19,77,43.0
0,19,78,100.0
0,19,79,0.0
0,19,80,0.0
0,19,81,47.0
0,19,82,0.0
0,19,83,0.0
0,19,84,0.0
0,19,85,0.0
0,19,86,0.0
0,19,87,0.0
0,19,88,0.0
0,19,89,0.0
0,19,90,0.0
0,19,91,100.0
0,19,92,0.0
0,19,93,0.0
0,19,94,0.0
0,19,95,0.0
0,19,96,23.0
0,19,97,67.0
0,19,98,0.0
0,19,99,29.0
0,19,100,0.0
0,19,101,100.0
0,19,102,0.0
0,19,103,54.0
0,19,104,43.0
0,19,105,22.0
0,19,106,100.0
0,19,107,0.0
0,19,108,100.0
0,19,109,0.0
0,19,110,0.0
0,19,111,69.0
0,19,112,40.0
0,19,113,77.0
0,19,114,0.0
0,19,115,50.0
0,19,116,52.0
0,19,117,18.0
0,19,118,0.0
0,19,119,54.0
0,19,120,0.0
0,19,121,0.0
0,19,122,0.0
0,19,123,0.0
0,19,124,0.0
0,19,125,100.0
0,19,126,0.0
0,19,127,0.0
0,19,128,5.0
0,19,129,0.0
0,19,130,0.0
0,19,131,100.0
0,19,132,0.0
0,19,133,53.0
0,19,134,21.0
0,19,135,100.0
0,19,136,81.0
0,19,137,0.0
0,19,138,100.0
0,19,139,0.0
0,19,140,0.0
0,19,141,100.0
0,19,142,0.0
0,19,143,100.0
0,19,144,0.0
0,19,145,0.0
0,19,146,0.0
0,19,147,0.0
0,19,148,83.0
0,19,149,94.0
0,19,150,0.0
0,19,151,0.0
0,19,152,0.0
0,19,153,0.0
0,19,154,0.0
0,19,155,59.0
0,19,156,95.0
0,19,157,0.0
0,19,158,24.0
0,19,159,0.0
0,19,160,0.0
0,19,161,73.0
0,19,162,0.0
0,19,163,0.0
0,19,164,100.0
0,19,165,0.0
0,19,166,0.0
0,19,167,0.0
0,19,168,0.0
0,19,169,0.0
0,19,170,0.0
0,19,171,100.0
0,19,172,0.0
0,19,173,0.0
0,19,174,0.0
0,19,175,0.0
0,19,176,0.0
0,19,177,100.0
0,19,178,0.0
0,19,179,100.0
0,19,180,99.0
0,19,181,0.0
0,19,182,100.0
0,19,183,90.0
0,19,184,0.0
0,19,185,19.0
0,19,186,0.0
0,19,187,41.0
0,19,188,87.0
0,19,189,0.0
0,19,190,81.0
0,19,191,0.0
0,19,192,0.0
0,19,193,0.0
0,19,194,84.0
0,19,195,0.0
0,19,196,0.0
0,19,197,0.0
0,19,198,0.0
0,19,199,23.0
0,20,0,18.0
0,20,1,0.0
0,20,2,26.0
0,20,3,27.0
0,20,4,100.0
0,20,5,100.0
0,20,6,39.0
0,20,7,1.0
0,20,8,23.0
0,20,9,74.0
0,20,10,0.0
0,20,11,5.0
0,20,12,89.0
0,20,13,100.0
0,20,14,9.0
0,20,15,100.0
0,20,16,100.0
0,20,17,76.0
0,20,18,33.0
0,20,19,0.0
0,20,20,0.0
0,20,21,48.0
0,20,22,0.0
0,20,23,0.0
0,20,24,38.0
0,20,25,0.0
0,20,26,25.0
0,20,27,81.0
0,20,28,20.0
0,20,29,0.0
0,20,30,43.0
0,20,31,40.0
0,20,32,0.0
0,20,33,42.0
0,20,34,0.0
0,20,35,44.0
0,20,36,0.0
0,20,37,0.0
0,20,38,0.0
0,20,39,0.0
0,20,40,0.0
0,20,41,16.0
0,20,42,100.0
0,20,43,92.0
0,20,44,0.0
0,20,45,30.0
0,20,46,77.0
0,20,47,92.0
0,20,48,0.0
0,20,49,94.0
0,20,50,100.0
0,20,51,100.0
0,20,52,71.0
0,20,53,0.0
0,20,54,0.0
0,20,55,0.0
0,20,56,25.0
0,20,57,53.0
0,20,58,4.0
0,20,59,0.0
0,20,60,27.0
0,20,61,90.0
0,20,62,9.0
0,20,63,100.0
0,20,64,20.0
0,20,65,80.0
0,20,66,0.0
0,20,67,0.0
0,20,68,0.0
0,20,69,16.0
0,20,70,3.0
0,20,71,100.0
0,20,72,96.0
0,20,73,66.0
0,20,74,0.0
0,20,75,1.0
0,20,76,0.0
0,20,77,4.0
0,20,78,0.0
0,20,79,86.0
0,20,80,92.0
0,20,81,100.0
0,20,82,35.0
0,20,83,80.0
0,20,84,0.0
0,20,85,22.0
0,20,86,12.0
0,20,87,63.0
0,20,88,76.0
0,20,89,0.0
0,20,90,13.0
0,20,91,0.0
0,20,92,0.0
0,20,93,0.0
0,20,94,86.0
0,20,95,0.0
0,20,96,9.0
0,20,97,0.0
0,20,98,34.0
0,20,99,100.0
0,20,100,99.0
0,20,101,100.0
0,20,102,53.0
0,20,103,100.0
0,20,104,0.0
0,20,105,100.0
0,20,106,0.0
0,20,107,8.0
0,20,108,0.0
0,20,109,0.0
0,20,110,0.0
0,20,111,0.0
0,20,112,0.0
0,20,113,1.0
0,20,114,10.0
0,20,115,0.0
0,20,116,0.0
0,20,117,18.0
0,20,118,69.0
0,20,119,83.0
0,20,120,68.0
0,20,121,0.0
0,20,122,79.0
0,20,123,61.0
0,20,124,20.0
0,20,125,100.0
0,20,126,0.0
0,20,127,0.0
0,20,128,100.0
0,20,129,28.0
0,20,130,80.0
0,20,131,2.0
0,20,132,67.0
0,20,133,85.0
0,20,134,100.0
0,20,135,100.0
0,20,136,0.0
0,20,137,74.0
0,20,138,0.0
0,20,139,0.0
0,20,140,52.0
0,20,141,6.0
0,20,142,0.0
0,20,143,100.0
0,20,144,77.0
0,20,145,0.0
0,20,146,0.0
0,20,147,82.0
0,20,148,34.0
0,20,149,27.0
0,20,150,21.0
0,20,151,92.0
0,20,152,2.0
0,20,153,43.0
0,20,154,29.0
0,20,155,30.0
0,20,156,100.0
0,20,157,0.0
0,20,158,62.0
0,20,159,92.0
0,20,160,21.0
0,20,161,33.0
0,20,162,0.0
0,20,163,61.0
0,20,164,12.0
0,20,165,0.0
0,20,166,12.0
0,20,167,0.0
0,20,168,73.0
0,20,169,74.0
0,20,170,45.0
0,20,171,10.0
0,20,172,0.0
0,20,173,23.0
0,20,174,0.0
0,20,175,21.0
0,20,176,47.0
0,20,177,7.0
0,20,178,79.0
0,20,179,100.0
0,20,180,90.0
0,20,181,0.0
0,20,182,100.0
0,20,183,100.0
0,20,184,11.0
0,20,185,55.0
0,20,186,91.0
0,20,187,41.0
0,20,188,0.0
0,20,189,56.0
0,20,190,21.0
0,20,191,92.0
0,20,192,0.0
0,20,193,0.0
0,20,194,100.0
0,20,195,75.0
0,20,196,1.0
0,20,197,0.0
0,20,198,25.0
0,20,199,100.0
0,21,0,10.0
0,21,1,4.0
0,21,2,6.0
0,21,3,0.0
0,21,4,1.0
0,21,5,96.0
0,21,6,13.0
0,21,7,13.0
0,21,8,23.0
0,21,9,0.0
0,21,10,0.0
0,21,11,5.0
0,21,12,89.0
0,21,13,2.0
0,21,14,9.0
0,21,15,11.0
0,21,16,0.0
0,21,17,0.0
0,21,18,0.0
0,21,19,0.0
0,21,20,0.0
0,21,21,14.0
0,21,22,0.0
0,21,23,2.0
0,21,24,9.0
0,21,25,0.0
0,21,26,10.0
0,21,27,0.0
0,21,28,9.0
0,21,29,0.0
0,21,30,0.0
0,21,31,13.0
0,21,32,0.0
0,21,33,0.0
0,21,34,17.0
0,21,35,10.0
0,21,36,3.0
0,21,37,0.0
0,21,38,0.0
0,21,39,6.0
0,21,40,0.0
0,21,41,0.0
0,21,42,65.0
0,21,43,0.0
0,21,44,10.0
0,21,45,55.0
0,21,46,54.0
0,21,47,0.0
0,21,48,13.0
0,21,49,12.0
0,21,50,0.0
0,21,51,0.0
0,21,52,71.0
0,21,53,0.0
0,21,54,0.0
0,21,55,0.0
0,21,56,4.0
0,21,57,0.0
0,21,58,0.0
0,21,59,0.0
0,21,60,0.0
0,21,61,90.0
0,21,62,9.0
0,21,63,0.0
0,21,64,0.0
0,21,65,100.0
0,21,66,0.0
0,21,67,0.0
0,21,68,5.0
0,21,69,0.0
0,21,70,3.0
0,21,71,3.0
0,21,72,96.0
0,21,73,0.0
0,21,74,0.0
0,21,75,0.0
0,21,76,0.0
0,21,77,4.0
0,21,78,0.0
0,21,79,0.0
0,21,80,100.0
0,21,81,100.0
0,21,82,18.0
0,21,83,87.0
0,21,84,1.0
0,21,85,0.0
0,21,86,0.0
0,21,87,46.0
0,21,88,9.0
0,21,89,0.0
0,21,90,0.0
0,21,91,0.0
0,21,92,0.0
0,21,93,0.0
0,21,94,100.0
0,21,95,0.0
0,21,96,15.0
0,21,97,0.0
0,21,98,34.0
0,21,99,0.0
0,21,100,78.0
0,21,101,0.0
0,21,102,53.0
0,21,103,0.0
0,21,104,0.0
0,21,105,85.0
0,21,106,13.0
0,21,107,8.0
0,21,108,10.0
0,21,109,24.0
0,21,110,0.0
0,21,111,0.0
0,21,112,0.0
0,21,113,1.0
0,21,114,0.0
0,21,115,7.0
0,21,116,0.0
0,21,117,5.0
0,21,118,69.0
0,21,119,0.0
0,21,120,0.0
0,21,121,0.0
0,21,122,15.0
0,21,123,79.0
0,21,124,12.0
0,21,125,100.0
0,21,126,0.0
0,21,127,0.0
0,21,128,100.0
0,21,129,28.0
0,21,130,9.0
0,21,131,2.0
0,21,132,0.0
0,21,133,11.0
0,21,134,100.0
0,21,135,82.0
0,21,136,1.0
0,21,137,58.0
0,21,138,0.0
0,21,139,0.0
0,21,140,52.0
0,21,141,6.0
0,21,142,0.0
0,21,143,0.0
0,21,144,77.0
0,21,145,0.0
0,21,146,0.0
0,21,147,100.0
0,21,148,0.0
0,21,149,10.0
0,21,150,2.0
0,21,151,80.0
0,21,152,1.0
0,21,153,3.0
0,21,154,49.0
0,21,155,21.0
0,21,156,100.0
0,21,157,0.0
0,21,158,61.0
0,21,159,100.0
0,21,160,5.0
0,21,161,6.0
0,21,162,0.0
0,21,163,16.0
0,21,164,0.0
0,21,165,0.0
0,21,166,0.0
0,21,167,16.0
0,21,168,5.0
0,21,169,68.0
0,21,170,13.0
0,21,171,0.0
0,21,172,6.0
0,21,173,0.0
0,21,174,0.0
0,21,175,2.0
0,21,176,38.0
0,21,177,7.0
0,21,178,79.0
0,21,179,0.0
0,21,180,100.0
0,21,181,0.0
0,21,182,0.0
0,21,183,100.0
0,21,184,0.0
0,21,185,9.0
0,21,186,65.0
0,21,187,16.0
0,21,188,0.0
0,21,189,4.0
0,21,190,3.0
0,21,191,9.0
0,21,192,6.0
0,21,193,2.0
0,21,194,0.0
0,21,195,75.0
0,21,196,1.0
0,21,197,0.0
0,21,198,10.0
0,21,199,78.0
0,22,0,0.0
0,22,1,0.0
0,22,2,0.0
0,22,3,0.0
0,22,4,0.0
0,22,5,82.0
0,22,6,0.0
0,22,7,0.0
0,22,8,0.0
0,22,9,0.0
0,22,10,0.0
0,22,11,0.0
0,22,12,0.0
0,22,13,0.0
0,22,14,0.0
0,22,15,0.0
0,22,16,0.0
0,22,17,0.0
0,22,18,0.0
0,22,19,0.0
0,22,20,0.0
0,22,21,0.0
0,22,22,0.0
0,22,23,0.0
0,22,24,0.0
0,22,25,0.0
0,22,26,0.0
0,22,27,0.0
0,22,28,3.0
0,22,29,0.0
0,22,30,0.0
0,22,31,0.0
0,22,32,0.0
0,22,33,0.0
0,22,34,3.0
0,22,35,0.0
0,22,36,0.0
0,22,37,0.0
0,22,38,0.0
0,22,39,0.0
0,22,40,0.0
0,22,41,0.0
0,22,42,0.0
0,22,43,0.0
0,22,44,0.0
0,22,45,55.0
0,22,46,0.0
0,22,47,0.0
0,22,48,0.0
0,22,49,0.0
0,22,50,0.0
0,22,51,0.0
0,22,52,0.0
0,22,53,0.0
0,22,54,0.0
0,22,55,0.0
0,22,56,0.0
0,22,57,0.0
0,22,58,0.0
0,22,59,0.0
0,22,60,0.0
0,22,61,0.0
0,22,62,0.0
0,22,63,0.0
0,22,64,0.0
0,22,65,0.0
0,22,66,0.0
0,22,67,0.0
0,22,68,0.0
0,22,69,0.0
0,22,70,0.0
0,22,71,0.0
0,22,72,95.0
0,22,73,0.0
0,22,74,0.0
0,22,75,0.0
0,22,76,0.0
0,22,77,0.0
0,22,78,0.0
0,22,79,0.0
0,22,80,86.0
0,22,81,88.0
0,22,82,0.0
0,22,83,0.0
0,22,84,0.0
0,22,85,0.0
0,22,86,0.0
0,22,87,0.0
0,22,88,0.0
0,22,89,0.0
0,22,90,0.0
0,22,91,0.0
0,22,92,0.0
0,22,93,0.0
0,22,94,93.0
0,22,95,0.0
0,22,96,0.0
0,22,97,0.0
0,22,98,29.0
0,22,99,0.0
0,22,100,0.0
0,22,101,0.0
0,22,102,49.0
0,22,103,0.0
0,22,104,0.0
0,22,105,0.0
0,22,106,0.0
0,22,107,0.0
0,22,108,2.0
0,22,109,0.0
0,22,110,0.0
0,22,111,0.0
0,22,112,0.0
0,22,113,0.0
0,22,114,0.0
0,22,115,2.0
0,22,116,0.0
0,22,117,0.0
0,22,118,0.0
0,22,119,0.0
0,22,120,0.0
0,22,121,0.0
0,22,122,0.0
0,22,123,57.0
0,22,124,0.0
0,22,125,0.0
0,22,126,0.0
0,22,127,0.0
0,22,128,100.0
0,22,129,23.0
0,22,130,0.0
0,22,131,0.0
0,22,132,0.0
0,22,133,0.0
0,22,134,0.0
0,22,135,0.0
0,22,136,0.0
0,22,137,0.0
0,22,138,0.0
0,22,139,0.0
0,22,140,37.0
0,22,141,0.0
0,22,142,0.0
0,22,143,0.0
0,22,144,62.0
0,22,145,0.0
0,22,146,0.0
0,22,147,0.0
0,22,148,0.0
0,22,149,0.0
0,22,150,0.0
0,22,151,72.0
0,22,152,0.0
0,22,153,0.0
0,22,154,49.0
0,22,155,0.0
0,22,156,93.0
0,22,157,0.0
0,22,158,61.0
0,22,159,88.0
0,22,160,0.0
0,22,161,0.0
0,22,162,0.0
0,22,163,0.0
0,22,164,0.0
0,22,165,0.0
0,22,166,0.0
0,22,167,0.0
0,22,168,0.0
0,22,169,0.0
0,22,170,0.0
0,22,171,0.0
0,22,172,0.0
0,22,173,0.0
0,22,174,0.0
0,22,175,0.0
0,22,176,33.0
0,22,177,0.0
0,22,178,79.0
0,22,179,0.0
0,22,180,0.0
0,22,181,0.0
0,22,182,0.0
0,22,183,0.0
0,22,184,0.0
0,22,185,0.0
0,22,186,55.0
0,22,187,0.0
0,22,188,0.0
0,22,189,0.0
0,22,190,0.0
0,22,191,0.0
0,22,192,0.0
0,22,193,0.0
0,22,194,0.0
0,22,195,0.0
0,22,196,0.0
0,22,197,0.0
0,22,198,0.0
0,22,199,0.0
0,23,0,0.0
0,23,1,0.0
0,23,2,0.0
0,23,3,0.0
0,23,4,0.0
0,23,5,0.0
0,23,6,0.0
0,23,7,0.0
0,23,8,0.0
0,23,9,0.0
0,23,10,0.0
0,23,11,0.0
0,23,12,0.0
0,23,13,0.0
0,23,14,0.0
0,23,15,0.0
0,23,16,0.0
0,23,17,0.0
0,23,18,0.0
0,23,19,0.0
0,23,20,0.0
0,23,21,0.0
0,23,22,0.0
0,23,23,0.0
0,23,24,0.0
0,23,25,0.0
0,23,26,0.0
0,23,27,0.0
0,23,28,3.0
0,23,29,0.0
0,23,30,0.0
0,23,31,0.0
0,23,32,0.0
0,23,33,0.0
0,23,34,0.0
0,23,35,0.0
0,23,36,0.0
0,23,37,0.0
0,23,38,0.0
0,23,39,0.0
0,23,40,0.0
0,23,41,0.0
0,23,42,0.0
0,23,43,0.0
0,23,44,0.0
0,23,45,0.0
0,23,46,0.0
0,23,47,0.0
0,23,48,0.0
0,23,49,0.0
0,23,50,0.0
0,23,51,0.0
0,23,52,0.0
0,23,53,0.0
0,23,54,0.0
0,23,55,0.0
0,23,56,0.0
0,23,57,0.0
0,23,58,0.0
0,23,59,0.0
0,23,60,0.0
0,23,61,0.0
0,23,62,0.0
0,23,63,0.0
0,23,64,0.0
0,23,65,0.0
0,23,66,0.0
0,23,67,0.0
0,23,68,0.0
0,23,69,0.0
0,23,70,0.0
0,23,71,0.0
0,23,72,0.0
0,23,73,0.0
0,23,74,0.0
0,23,75,0.0
0,23,76,0.0
0,23,77,0.0
0,23,78,0.0
0,23,79,0.0
0,23,80,86.0
0,23,81,0.0
0,23,82,0.0
0,23,83,0.0
0,23,84,0.0
0,23,85,0.0
0,23,86,0.0
0,23,87,0.0
0,23,88,0.0
0,23,89,0.0
0,23,90,0.0
0,23,91,0.0
0,23,92,0.0
0,23,93,0.0
0,23,94,93.0
0,23,95,0.0
0,23,96,0.0
0,23,97,0.0
0,23,98,0.0
0,23,99,0.0
0,23,100,0.0
0,23,101,0.0
0,23,102,0.0
0,23,103,0.0
0,23,104,0.0
0,23,105,0.0
0,23,106,0.0
0,23,107,0.0
0,23,108,0.0
0,23,109,0.0
0,23,110,0.0
0,23,111,0.0
0,23,112,0.0
0,23,113,0.0
0,23,114,0.0
0,23,115,2.0
0,23,116,0.0
0,23,117,0.0
0,23,118,0.0
0,23,119,0.0
0,23,120,0.0
0,23,121,0.0
0,23,122,0.0
0,23,123,0.0
0,23,124,0.0
0,23,125,0.0
0,23,126,0.0
0,23,127,0.0
0,23,128,0.0
0,23,129,0.0
0,23,130,0.0
0,23,131,0.0
0,23,132,0.0
0,23,133,0.0
0,23,134,0.0
0,23,135,0.0
0,23,136,0.0
0,23,137,0.0
0,23,138,0.0
0,23,139,0.0
0,23,140,0.0
0,23,141,0.0
0,23,142,0.0
0,23,143,0.0
0,23,144,0.0
0,23,145,0.0
0,23,146,0.0
0,23,147,0.0
0,23,148,0.0
0,23,149,0.0
0,23,150,0.0
0,23,151,0.0
0,23,152,0.0
0,23,153,0.0
0,23,154,0.0
0,23,155,0.0
0,23,156,0.0
0,23,157,0.0
0,23,158,0.0
0,23,159,0.0
0,23,160,0.0
0,23,161,0.0
0,23,162,0.0
0,23,163,0.0
0,23,164,0.0
0,23,165,0.0
0,23,166,0.0
0,23,167,0.0
0,23,168,0.0
0,23,169,0.0
0,23,170,0.0
0,23,171,0.0
0,23,172,0.0
0,23,173,0.0
0,23,174,0.0
0,23,175,0.0
0,23,176,0.0
0,23,177,0.0
0,23,178,79.0
0,23,179,0.0
0,23,180,0.0
0,23,181,0.0
0,23,182,0.0
0,23,183,0.0
0,23,184,0.0
0,23,185,0.0
0,23,186,0.0
0,23,187,0.0
0,23,188,0.0
0,23,189,0.0
0,23,190,0.0
0,23,191,0.0
0,23,192,0.0
0,23,193,0.0
0,23,194,0.0
0,23,195,0.0
0,23,196,0.0
0,23,197,0.0
0,23,198,0.0
0,23,199,0.0
1,0,0,0.0
1,0,1,0.0
1,0,2,0.0
1,0,3,0.0
1,0,4,0.0
1,0,5,0.0
1,0,6,0.0
1,0,7,0.0
1,0,8,0.0
1,0,9,0.0
1,0,10,0.0
1,0,11,0.0
1,0,12,0.0
1,0,13,0.0
1,0,14,0.0
1,0,15,0.0
1,0,16,0.0
1,0,17,0.0
1,0,18,0.0
1,0,19,0.0
1,0,20,0.0
1,0,21,0.0
1,0,22,0.0
1,0,23,0.0
1,0,24,0.0
1,0,25,0.0
1,0,26,0.0
1,0,27,0.0
1,0,28,0.0
1,0,29,0.0
1,0,30,0.0
1,0,31,0.0
1,0,32,0.0
1,0,33,0.0
1,0,34,0.0
1,0,35,0.0
1,0,36,0.0
1,0,37,0.0
1,0,38,0.0
1,0,39,0.0
1,0,40,0.0
1,0,41,0.0
1,0,42,0.0
1,0,43,0.0
1,0,44,0.0
1,0,45,0.0
1,0,46,0.0
1,0,47,0.0
1,0,48,0.0
1,0,49,0.0
1,0,50,0.0
1,0,51,0.0
1,0,52,0.0
1,0,53,0.0
1,0,54,0.0
1,0,55,0.0
1,0,56,0.0
1,0,57,0.0
1,0,58,0.0
1,0,59,0.0
1,0,60,0.0
1,0,61,0.0
1,0,62,0.0
1,0,63,0.0
1,0,64,0.0
1,0,65,0.0
1,0,66,0.0
1,0,67,0.0
1,0,68,0.0
1,0,69,0.0
1,0,70,0.0
1,0,71,0.0
1,0,72,0.0
1,0,73,0.0
1,0,74,0.0
1,0,75,0.0
1,0,76,0.0
1,0,77,0.0
1,0,78,0.0
1,0,79,0.0
1,0,80,0.0
1,0,81,0.0
1,0,82,0.0
1,0,83,0.0
1,0,84,0.0
1,0,85,0.0
1,0,86,0.0
1,0,87,0.0
1,0,88,0.0
1,0,89,0.0
1,0,90,0.0
1,0,91,0.0
1,0,92,0.0
1,0,93,0.0
1,0,94,0.0
1,0,95,0.0
1,0,96,0.0
1,0,97,0.0
1,0,98,0.0
1,0,99,0.0
1,0,100,0.0
1,0,101,0.0
1,0,102,0.0
1,0,103,0.0
1,0,104,0.0
1,0,105,0.0
1,0,106,0.0
1,0,107,0.0
1,0,108,0.0
1,0,109,0.0
1,0,110,0.0
1,0,111,0.0
1,0,112,0.0
1,0,113,0.0
1,0,114,0.0
1,0,115,0.0
1,0,116,0.0
1,0,117,0.0
1,0,118,0.0
1,0,119,0.0
1,0,120,0.0
1,0,121,0.0
1,0,122,0.0
1,0,123,0.0
1,0,124,0.0
1,0,125,0.0
1,0,126,0.0
1,0,127,0.0
1,0,128,0.0
1,0,129,0.0
1,0,130,0.0
1,0,131,0.0
1,0,132,0.0
1,0,133,0.0
1,0,134,0.0
1,0,135,0.0
1,0,136,0.0
1,0,137,0.0
1,0,138,0.0
1,0,139,0.0
1,0,140,0.0
1,0,141,0.0
