t,s,bp_hol
8,147,63.0
8,148,0.0
8,149,11.0
8,150,0.0
8,151,0.0
8,152,33.0
8,153,2.0
8,154,0.0
8,155,0.0
8,156,0.0
8,157,21.0
8,158,0.0
8,159,8.0
8,160,0.0
8,161,23.0
8,162,0.0
8,163,3.0
8,164,0.0
8,165,23.0
8,166,0.0
8,167,40.0
8,168,0.0
8,169,0.0
8,170,64.0
8,171,1.0
8,172,20.0
8,173,0.0
8,174,0.0
8,175,0.0
8,176,0.0
8,177,0.0
8,178,53.0
8,179,0.0
8,180,47.0
8,181,0.0
8,182,0.0
8,183,0.0
8,184,0.0
8,185,54.0
8,186,75.0
8,187,87.0
8,188,0.0
8,189,0.0
8,190,77.0
8,191,0.0
8,192,23.0
8,193,0.0
8,194,2.0
8,195,0.0
8,196,0.0
8,197,0.0
8,198,55.0
8,199,0.0
9,0,13.0
9,1,65.0
9,2,0.0
9,3,0.0
9,4,53.0
9,5,0.0
9,6,224.0
9,7,0.0
9,8,0.0
9,9,181.0
9,10,234.0
9,11,0.0
9,12,15.0
9,13,8.0
9,14,55.0
9,15,114.0
9,16,0.0
9,17,27.0
9,18,0.0
9,19,0.0
9,20,276.0
9,21,66.0
9,22,0.0
9,23,251.0
9,24,225.0
9,25,79.0
9,26,0.0
9,27,0.0
9,28,0.0
9,29,0.0
9,30,148.0
9,31,224.0
9,32,51.0
9,33,29.0
9,34,23.0
9,35,0.0
9,36,264.0
9,37,46.0
9,38,0.0
9,39,0.0
9,40,0.0
9,41,0.0
9,42,10.0
9,43,0.0
9,44,55.0
9,45,146.0
9,46,35.0
9,47,156.0
9,48,0.0
9,49,0.0
9,50,88.0
9,51,0.0
9,52,0.0
9,53,0.0
9,54,39.0
9,55,22.0
9,56,11.0
9,57,0.0
9,58,0.0
9,59,0.0
9,60,0.0
9,61,0.0
9,62,51.0
9,63,22.0
9,64,134.0
9,65,0.0
9,66,0.0
9,67,69.0
9,68,0.0
9,69,215.0
9,70,0.0
9,71,138.0
9,72,45.0
9,73,78.0
9,74,29.0
9,75,254.0
9,76,147.0
9,77,7.0
9,78,74.0
9,79,0.0
9,80,0.0
9,81,155.0
9,82,0.0
9,83,31.0
9,84,0.0
9,85,79.0
9,86,0.0
9,87,47.0
9,88,0.0
9,89,225.0
9,90,11.0
9,91,108.0
9,92,20.0
9,93,0.0
9,94,0.0
9,95,0.0
9,96,154.0
9,97,168.0
9,98,157.0
9,99,0.0
9,100,0.0
9,101,0.0
9,102,0.0
9,103,0.0
9,104,0.0
9,105,0.0
9,106,53.0
9,107,0.0
9,108,0.0
9,109,13.0
9,110,126.0
9,111,0.0
9,112,19.0
9,113,29.0
9,114,0.0
9,115,52.0
9,116,303.0
9,117,137.0
9,118,138.0
9,119,0.0
9,120,143.0
9,121,0.0
9,122,305.0
9,123,0.0
9,124,42.0
9,125,62.0
9,126,0.0
9,127,22.0
9,128,274.0
9,129,0.0
9,130,18.0
9,131,135.0
9,132,0.0
9,133,143.0
9,134,96.0
9,135,1.0
9,136,0.0
9,137,169.0
9,138,135.0
9,139,47.0
9,140,89.0
9,141,304.0
9,142,308.0
9,143,26.0
9,144,5.0
9,145,0.0
9,146,187.0
9,147,0.0
9,148,113.0
9,149,26.0
9,150,127.0
9,151,41.0
9,152,34.0
9,153,0.0
9,154,160.0
9,155,0.0
9,156,0.0
9,157,9.0
9,158,0.0
9,159,13.0
9,160,0.0
9,161,12.0
9,162,1.0
9,163,0.0
9,164,35.0
9,165,20.0
9,166,0.0
9,167,0.0
9,168,48.0
9,169,32.0
9,170,0.0
9,171,0.0
9,172,0.0
9,173,33.0
9,174,162.0
9,175,0.0
9,176,62.0
9,177,0.0
9,178,0.0
9,179,38.0
9,180,35.0
9,181,0.0
9,182,295.0
9,183,56.0
9,184,3.0
9,185,167.0
9,186,0.0
9,187,0.0
9,188,16.0
9,189,0.0
9,190,0.0
9,191,7.0
9,192,159.0
9,193,174.0
9,194,0.0
9,195,0.0
9,196,26.0
9,197,118.0
9,198,0.0
9,199,4.0
10,0,476.0
10,1,0.0
10,2,80.0
10,3,544.0
10,4,42.0
10,5,0.0
10,6,0.0
10,7,338.0
10,8,168.0
10,9,79.0
10,10,459.0
10,11,380.0
10,12,410.0
10,13,330.0
10,14,698.0
10,15,13.0
10,16,0.0
10,17,89.0
10,18,554.0
10,19,291.0
10,20,49.0
10,21,54.0
10,22,488.0
10,23,250.0
10,24,36.0
10,25,104.0
10,26,45.0
10,27,85.0
10,28,0.0
10,29,69.0
10,30,37.0
10,31,0.0
10,32,577.0
10,33,377.0
10,34,150.0
10,35,522.0
10,36,58.0
10,37,375.0
10,38,132.0
10,39,0.0
10,40,395.0
10,41,53.0
10,42,0.0
10,43,231.0
10,44,0.0
10,45,86.0
10,46,477.0
10,47,393.0
10,48,516.0
10,49,293.0
10,50,20.0
10,51,166.0
10,52,0.0
10,53,248.0
10,54,31.0
10,55,423.0
10,56,685.0
10,57,139.0
10,58,0.0
10,59,0.0
10,60,144.0
10,61,71.0
10,62,503.0
10,63,0.0
10,64,0.0
10,65,58.0
10,66,536.0
10,67,0.0
10,68,420.0
10,69,171.0
10,70,0.0
10,71,32.0
10,72,0.0
10,73,0.0
10,74,0.0
10,75,0.0
10,76,246.0
10,77,310.0
10,78,60.0
10,79,21.0
10,80,530.0
10,81,47.0
10,82,528.0
10,83,55.0
10,84,426.0
10,85,0.0
10,86,11.0
10,87,48.0
10,88,207.0
10,89,2.0
10,90,102.0
10,91,115.0
10,92,167.0
10,93,0.0
10,94,223.0
10,95,204.0
10,96,11.0
10,97,27.0
10,98,76.0
10,99,175.0
10,100,255.0
10,101,509.0
10,102,542.0
10,103,210.0
10,104,341.0
10,105,337.0
10,106,3.0
10,107,686.0
10,108,461.0
10,109,512.0
10,110,63.0
10,111,0.0
10,112,0.0
10,113,108.0
10,114,73.0
10,115,93.0
10,116,0.0
10,117,239.0
10,118,40.0
10,119,530.0
10,120,4.0
10,121,71.0
10,122,382.0
10,123,659.0
10,124,0.0
10,125,63.0
10,126,33.0
10,127,0.0
10,128,511.0
10,129,497.0
10,130,474.0
10,131,74.0
10,132,439.0
10,133,28.0
10,134,122.0
10,135,0.0
10,136,308.0
10,137,0.0
10,138,69.0
10,139,217.0
10,140,0.0
10,141,377.0
10,142,175.0
10,143,47.0
10,144,289.0
10,145,0.0
10,146,12.0
10,147,156.0
10,148,11.0
10,149,29.0
10,150,13.0
10,151,265.0
10,152,181.0
10,153,762.0
10,154,65.0
10,155,441.0
10,156,398.0
10,157,158.0
10,158,140.0
10,159,15.0
10,160,334.0
10,161,555.0
10,162,269.0
10,163,386.0
10,164,478.0
10,165,272.0
10,166,0.0
10,167,229.0
10,168,181.0
10,169,170.0
10,170,343.0
10,171,625.0
10,172,43.0
10,173,232.0
10,174,39.0
10,175,485.0
10,176,182.0
10,177,204.0
10,178,58.0
10,179,187.0
10,180,125.0
10,181,287.0
10,182,208.0
10,183,276.0
10,184,523.0
10,185,375.0
10,186,564.0
10,187,153.0
10,188,272.0
10,189,0.0
10,190,388.0
10,191,585.0
10,192,38.0
10,193,0.0
10,194,200.0
10,195,143.0
10,196,0.0
10,197,26.0
10,198,395.0
10,199,73.0
11,0,113.0
11,1,501.0
11,2,450.0
11,3,153.0
11,4,697.0
11,5,353.0
11,6,594.0
11,7,303.0
11,8,965.0
11,9,445.0
11,10,329.0
11,11,208.0
11,12,159.0
11,13,694.0
11,14,310.0
11,15,570.0
11,16,539.0
11,17,705.0
11,18,172.0
11,19,211.0
11,20,592.0
11,21,377.0
11,22,90.0
11,23,121.0
11,24,385.0
11,25,460.0
11,26,881.0
11,27,1258.0
11,28,316.0
11,29,974.0
11,30,1084.0
11,31,251.0
11,32,602.0
11,33,148.0
11,34,438.0
11,35,194.0
11,36,1303.0
11,37,205.0
11,38,1170.0
11,39,132.0
11,40,243.0
11,41,761.0
11,42,415.0
11,43,1044.0
11,44,486.0
11,45,618.0
11,46,172.0
11,47,101.0
11,48,333.0
11,49,151.0
11,50,1004.0
11,51,414.0
11,52,551.0
11,53,305.0
11,54,1139.0
11,55,212.0
11,56,161.0
11,57,491.0
11,58,748.0
11,59,575.0
11,60,573.0
11,61,625.0
11,62,462.0
11,63,487.0
11,64,530.0
11,65,454.0
11,66,200.0
11,67,765.0
11,68,387.0
11,69,413.0
11,70,493.0
11,71,1074.0
11,72,550.0
11,73,987.0
11,74,904.0
11,75,437.0
11,76,93.0
11,77,558.0
11,78,999.0
11,79,1223.0
11,80,157.0
11,81,606.0
11,82,417.0
11,83,554.0
11,84,58.0
11,85,594.0
11,86,305.0
11,87,1074.0
11,88,1092.0
11,89,285.0
11,90,684.0
11,91,694.0
11,92,1084.0
11,93,622.0
11,94,1165.0
11,95,127.0
11,96,616.0
11,97,395.0
11,98,389.0
11,99,156.0
11,100,447.0
11,101,352.0
11,102,289.0
11,103,792.0
11,104,44.0
11,105,267.0
11,106,550.0
11,107,526.0
11,108,112.0
11,109,239.0
11,110,618.0
11,111,915.0
11,112,797.0
11,113,848.0
11,114,1014.0
11,115,520.0
11,116,424.0
11,117,241.0
11,118,826.0
11,119,153.0
11,120,1118.0
11,121,568.0
11,122,413.0
11,123,475.0
11,124,416.0
11,125,567.0
11,126,335.0
11,127,708.0
11,128,262.0
11,129,306.0
11,130,651.0
11,131,870.0
11,132,523.0
11,133,397.0
11,134,839.0
11,135,1110.0
11,136,321.0
11,137,958.0
11,138,444.0
11,139,131.0
11,140,365.0
11,141,438.0
11,142,385.0
11,143,474.0
11,144,1171.0
11,145,463.0
11,146,359.0
11,147,507.0
11,148,256.0
11,149,602.0
11,150,1016.0
11,151,19.0
11,152,978.0
11,153,810.0
11,154,846.0
11,155,207.0
11,156,347.0
11,157,582.0
11,158,315.0
11,159,563.0
11,160,290.0
11,161,111.0
11,162,888.0
11,163,255.0
11,164,34.0
11,165,576.0
11,166,401.0
11,167,683.0
11,168,862.0
11,169,744.0
11,170,179.0
11,171,371.0
11,172,1033.0
11,173,602.0
11,174,698.0
11,175,17.0
11,176,681.0
11,177,830.0
11,178,465.0
11,179,745.0
11,180,966.0
11,181,1176.0
11,182,160.0
11,183,1327.0
11,184,177.0
11,185,156.0
11,186,319.0
11,187,853.0
11,188,252.0
11,189,1071.0
11,190,187.0
11,191,32.0
11,192,349.0
11,193,272.0
11,194,905.0
11,195,555.0
11,196,478.0
11,197,469.0
11,198,203.0
11,199,643.0
12,0,1004.0
12,1,918.0
12,2,525.0
12,3,646.0
12,4,1228.0
12,5,652.0
12,6,1094.0
12,7,567.0
12,8,300.0
12,9,1244.0
12,10,675.0
12,11,1130.0
12,12,1131.0
12,13,638.0
12,14,1000.0
12,15,1362.0
12,16,1008.0
12,17,485.0
12,18,708.0
12,19,1225.0
12,20,687.0
12,21,624.0
12,22,986.0
12,23,669.0
12,24,1295.0
12,25,1189.0
12,26,292.0
12,27,818.0
12,28,978.0
12,29,277.0
12,30,515.0
12,31,921.0
12,32,176.0
12,33,1396.0
12,34,1046.0
12,35,891.0
12,36,334.0
12,37,876.0
12,38,711.0
12,39,953.0
12,40,325.0
12,41,256.0
12,42,594.0
12,43,592.0
12,44,934.0
12,45,773.0
12,46,850.0
12,47,859.0
12,48,1109.0
12,49,975.0
12,50,96.0
12,51,1226.0
12,52,1358.0
12,53,1086.0
12,54,303.0
12,55,589.0
12,56,972.0
12,57,1037.0
12,58,609.0
12,59,791.0
12,60,1112.0
12,61,1060.0
12,62,395.0
12,63,771.0
12,64,957.0
12,65,1210.0
12,66,1379.0
12,67,306.0
12,68,1113.0
12,69,1054.0
12,70,1484.0
12,71,801.0
12,72,1308.0
12,73,450.0
12,74,358.0
12,75,847.0
12,76,1573.0
12,77,499.0
12,78,482.0
12,79,391.0
12,80,683.0
12,81,1552.0
12,82,176.0
12,83,730.0
12,84,1544.0
12,85,938.0
12,86,1010.0
12,87,353.0
12,88,227.0
12,89,1532.0
12,90,1229.0
12,91,987.0
12,92,476.0
12,93,762.0
12,94,584.0
12,95,627.0
12,96,928.0
12,97,648.0
12,98,941.0
12,99,1022.0
12,100,698.0
12,101,1082.0
12,102,932.0
12,103,1510.0
12,104,995.0
12,105,867.0
12,106,671.0
12,107,320.0
12,108,786.0
12,109,1401.0
12,110,954.0
12,111,360.0
12,112,502.0
12,113,253.0
12,114,390.0
12,115,942.0
12,116,889.0
12,117,639.0
12,118,333.0
12,119,1185.0
12,120,557.0
12,121,1293.0
12,122,782.0
12,123,656.0
12,124,1540.0
12,125,1447.0
12,126,518.0
12,127,1151.0
12,128,1157.0
12,129,738.0
12,130,406.0
12,131,330.0
12,132,603.0
12,133,657.0
12,134,638.0
12,135,323.0
12,136,1045.0
12,137,264.0
12,138,480.0
12,139,550.0
12,140,730.0
12,141,941.0
12,142,647.0
12,143,863.0
12,144,185.0
12,145,1623.0
12,146,508.0
12,147,1515.0
12,148,567.0
12,149,878.0
12,150,809.0
12,151,624.0
12,152,530.0
12,153,374.0
12,154,226.0
12,155,1526.0
12,156,815.0
12,157,813.0
12,158,949.0
12,159,886.0
12,160,910.0
12,161,861.0
12,162,223.0
12,163,678.0
12,164,531.0
12,165,593.0
12,166,742.0
12,167,465.0
12,168,801.0
12,169,630.0
12,170,370.0
12,171,935.0
12,172,592.0
12,173,658.0
12,174,914.0
12,175,930.0
12,176,765.0
12,177,1194.0
12,178,574.0
12,179,671.0
12,180,495.0
12,181,397.0
12,182,1384.0
12,183,93.0
12,184,859.0
12,185,641.0
12,186,969.0
12,187,335.0
12,188,742.0
12,189,414.0
12,190,784.0
12,191,631.0
12,192,853.0
12,193,1063.0
12,194,209.0
12,195,726.0
12,196,1311.0
12,197,1300.0
12,198,1233.0
12,199,1098.0
13,0,1872.0
13,1,1763.0
13,2,1491.0
13,3,1171.0
13,4,1162.0
13,5,1715.0
13,6,1694.0
13,7,1873.0
13,8,1585.0
13,9,1248.0
13,10,1357.0
13,11,1331.0
13,12,2037.0
13,13,1579.0
13,14,2106.0
13,15,1517.0
13,16,1473.0
13,17,1289.0
13,18,1714.0
13,19,1982.0
13,20,1827.0
13,21,1759.0
13,22,1445.0
13,23,1788.0
13,24,1489.0
13,25,1518.0
13,26,1249.0
13,27,693.0
13,28,1654.0
13,29,1397.0
13,30,1474.0
13,31,1576.0
13,32,1911.0
13,33,1248.0
13,34,1543.0
13,35,2006.0
13,36,1650.0
13,37,1874.0
13,38,944.0
13,39,2102.0
13,40,1785.0
13,41,1851.0
13,42,1938.0
13,43,1032.0
13,44,1734.0
13,45,2095.0
13,46,1381.0
13,47,1313.0
13,48,2025.0
13,49,1306.0
13,50,1698.0
13,51,1482.0
13,52,634.0
13,53,1062.0
13,54,1666.0
13,55,1596.0
13,56,2051.0
13,57,2158.0
13,58,1852.0
13,59,1795.0
13,60,2120.0
13,61,2158.0
13,62,2158.0
13,63,1770.0
13,64,1581.0
13,65,714.0
13,66,1385.0
13,67,1924.0
13,68,1867.0
13,69,2010.0
13,70,1511.0
13,71,1212.0
13,72,1179.0
13,73,1313.0
13,74,1889.0
13,75,1404.0
13,76,923.0
13,77,1591.0
13,78,2058.0
13,79,1664.0
13,80,1381.0
13,81,1083.0
13,82,1775.0
13,83,1632.0
13,84,1458.0
13,85,1567.0
13,86,895.0
13,87,1722.0
13,88,2102.0
13,89,870.0
13,90,1301.0
13,91,1758.0
13,92,1394.0
13,93,2073.0
13,94,2035.0
13,95,1506.0
13,96,1977.0
13,97,2143.0
13,98,1689.0
13,99,2078.0
13,100,2158.0
13,101,1902.0
13,102,1590.0
13,103,1153.0
13,104,2088.0
13,105,1939.0
13,106,1868.0
13,107,1609.0
13,108,1606.0
13,109,1025.0
13,110,1937.0
13,111,2012.0
13,112,1572.0
13,113,1840.0
13,114,1523.0
13,115,850.0
13,116,1522.0
13,117,1530.0
13,118,1797.0
13,119,1122.0
13,120,1578.0
13,121,1312.0
13,122,1745.0
13,123,1280.0
13,124,1038.0
13,125,1064.0
13,126,1953.0
13,127,1113.0
13,128,1952.0
13,129,1576.0
13,130,1765.0
13,131,1621.0
13,132,1202.0
13,133,1720.0
13,134,1781.0
13,135,1783.0
13,136,969.0
13,137,1906.0
13,138,1545.0
13,139,1440.0
13,140,1259.0
13,141,2036.0
13,142,1590.0
13,143,1779.0
13,144,1816.0
13,145,1016.0
13,146,1395.0
13,147,871.0
13,148,1826.0
13,149,1408.0
13,150,1526.0
13,151,1778.0
13,152,1584.0
13,153,1335.0
13,154,1880.0
13,155,1029.0
13,156,1863.0
13,157,1405.0
13,158,1689.0
13,159,1697.0
13,160,1618.0
13,161,2158.0
13,162,1619.0
13,163,1604.0
13,164,1731.0
13,165,1543.0
13,166,1694.0
13,167,1459.0
13,168,1571.0
13,169,1612.0
13,170,2088.0
13,171,1846.0
13,172,1937.0
13,173,1852.0
13,174,1502.0
13,175,1659.0
13,176,1669.0
13,177,1355.0
13,178,1338.0
13,179,989.0
13,180,1885.0
13,181,1618.0
13,182,1070.0
13,183,1284.0
13,184,1780.0
13,185,1624.0
13,186,1145.0
13,187,1564.0
13,188,1534.0
13,189,1842.0
13,190,1405.0
13,191,1751.0
13,192,1257.0
13,193,1599.0
13,194,1481.0
13,195,1666.0
13,196,825.0
13,197,966.0
13,198,501.0
13,199,1747.0
14,0,0.0
14,1,0.0
14,2,160.0
14,3,321.0
14,4,325.0
14,5,193.0
14,6,0.0
14,7,258.0
14,8,490.0
14,9,344.0
14,10,0.0
14,11,0.0
14,12,327.0
14,13,0.0
14,14,615.0
14,15,0.0
14,16,177.0
14,17,384.0
14,18,25.0
14,19,105.0
14,20,264.0
14,21,0.0
14,22,0.0
14,23,0.0
14,24,389.0
14,25,330.0
14,26,89.0
14,27,765.0
14,28,288.0
14,29,109.0
14,30,429.0
14,31,318.0
14,32,80.0
14,33,728.0
14,34,0.0
14,35,12.0
14,36,285.0
14,37,0.0
14,38,0.0
14,39,0.0
14,40,564.0
14,41,532.0
14,42,0.0
14,43,253.0
14,44,582.0
14,45,350.0
14,46,250.0
14,47,0.0
14,48,0.0
14,49,152.0
14,50,0.0
14,51,418.0
14,52,0.0
14,53,0.0
14,54,0.0
14,55,658.0
14,56,32.0
14,57,505.0
14,58,119.0
14,59,0.0
14,60,749.0
14,61,0.0
14,62,476.0
14,63,78.0
14,64,451.0
14,65,1068.0
14,66,0.0
14,67,0.0
14,68,126.0
14,69,95.0
14,70,0.0
14,71,319.0
14,72,340.0
14,73,170.0
14,74,193.0
14,75,248.0
14,76,0.0
14,77,496.0
14,78,326.0
14,79,206.0
14,80,169.0
14,81,405.0
14,82,418.0
14,83,0.0
14,84,243.0
14,85,480.0
14,86,55.0
14,87,262.0
14,88,313.0
14,89,0.0
14,90,0.0
14,91,631.0
14,92,0.0
14,93,621.0
14,94,358.0
14,95,158.0
14,96,0.0
14,97,297.0
14,98,345.0
14,99,323.0
14,100,249.0
14,101,0.0
14,102,0.0
14,103,741.0
14,104,0.0
14,105,238.0
14,106,220.0
14,107,370.0
14,108,192.0
14,109,386.0
14,110,268.0
14,111,0.0
14,112,34.0
14,113,194.0
14,114,647.0
14,115,172.0
14,116,53.0
14,117,540.0
14,118,535.0
14,119,0.0
14,120,0.0
14,121,0.0
14,122,60.0
14,123,302.0
14,124,0.0
14,125,0.0
14,126,76.0
14,127,378.0
14,128,127.0
14,129,637.0
14,130,435.0
14,131,393.0
14,132,0.0
14,133,58.0
14,134,403.0
14,135,148.0
14,136,0.0
14,137,0.0
14,138,0.0
14,139,227.0
14,140,0.0
14,141,0.0
14,142,105.0
14,143,0.0
14,144,0.0
14,145,522.0
14,146,325.0
14,147,577.0
14,148,261.0
14,149,0.0
14,150,0.0
14,151,390.0
14,152,42.0
14,153,159.0
14,154,0.0
14,155,229.0
14,156,307.0
14,157,162.0
14,158,88.0
14,159,117.0
14,160,223.0
14,161,0.0
14,162,157.0
14,163,0.0
14,164,0.0
14,165,66.0
14,166,0.0
14,167,190.0
14,168,82.0
14,169,501.0
14,170,426.0
14,171,0.0
14,172,886.0
14,173,324.0
14,174,0.0
14,175,406.0
14,176,0.0
14,177,213.0
14,178,0.0
14,179,330.0
14,180,307.0
14,181,0.0
14,182,965.0
14,183,0.0
14,184,0.0
14,185,0.0
14,186,936.0
14,187,344.0
14,188,841.0
14,189,168.0
14,190,365.0
14,191,0.0
14,192,351.0
14,193,141.0
14,194,214.0
14,195,182.0
14,196,0.0
14,197,278.0
14,198,0.0
14,199,77.0
15,0,1312.0
15,1,1260.0
15,2,940.0
15,3,1412.0
15,4,948.0
15,5,1099.0
15,6,1266.0
15,7,1180.0
15,8,1031.0
15,9,1365.0
15,10,1535.0
15,11,1020.0
15,12,1486.0
15,13,1143.0
15,14,1280.0
15,15,1060.0
15,16,1261.0
15,17,1469.0
15,18,878.0
15,19,1345.0
15,20,1456.0
15,21,1604.0
15,22,1495.0
15,23,1304.0
15,24,1460.0
15,25,1052.0
15,26,1332.0
15,27,1439.0
15,28,857.0
15,29,1264.0
15,30,1554.0
15,31,1525.0
15,32,1405.0
15,33,1421.0
15,34,1209.0
15,35,1041.0
15,36,1678.0
15,37,1137.0
15,38,694.0
15,39,828.0
15,40,1648.0
15,41,1292.0
15,42,1326.0
15,43,1240.0
15,44,1292.0
15,45,1122.0
15,46,527.0
15,47,586.0
15,48,595.0
15,49,1198.0
15,50,714.0
15,51,1617.0
15,52,1136.0
15,53,1291.0
15,54,689.0
15,55,1764.0
15,56,1644.0
15,57,272.0
15,58,938.0
15,59,1097.0
15,60,1262.0
15,61,1590.0
15,62,1178.0
15,63,621.0
15,64,1399.0
15,65,1201.0
15,66,1305.0
15,67,937.0
15,68,1439.0
15,69,1373.0
15,70,800.0
15,71,1393.0
15,72,1304.0
15,73,1130.0
15,74,1468.0
15,75,798.0
15,76,1256.0
15,77,1282.0
15,78,1714.0
15,79,1260.0
15,80,1384.0
15,81,766.0
15,82,1060.0
15,83,1241.0
15,84,1519.0
15,85,1229.0
15,86,1210.0
15,87,944.0
15,88,960.0
15,89,1551.0
15,90,913.0
15,91,794.0
15,92,1215.0
15,93,998.0
15,94,1446.0
15,95,793.0
15,96,735.0
15,97,1018.0
15,98,1793.0
15,99,1181.0
15,100,1496.0
15,101,1421.0
15,102,1293.0
15,103,1185.0
15,104,976.0
15,105,1024.0
15,106,781.0
15,107,588.0
15,108,1567.0
15,109,1470.0
15,110,1387.0
15,111,1238.0
15,112,1283.0
15,113,1574.0
15,114,1573.0
15,115,592.0
15,116,1336.0
15,117,928.0
15,118,1440.0
15,119,1079.0
15,120,1227.0
15,121,1254.0
15,122,1277.0
15,123,1189.0
15,124,420.0
15,125,814.0
15,126,1680.0
15,127,1592.0
15,128,1048.0
15,129,1499.0
15,130,1629.0
15,131,1476.0
15,132,1342.0
15,133,1488.0
15,134,1189.0
15,135,873.0
15,136,1537.0
15,137,1432.0
15,138,1595.0
15,139,1193.0
15,140,1725.0
15,141,1067.0
15,142,1027.0
15,143,1262.0
15,144,689.0
15,145,1088.0
15,146,1401.0
15,147,503.0
15,148,1510.0
15,149,983.0
15,150,969.0
15,151,1498.0
15,152,1452.0
15,153,1133.0
15,154,1573.0
15,155,845.0
15,156,1290.0
15,157,1515.0
15,158,1147.0
15,159,1204.0
15,160,1133.0
15,161,1213.0
15,162,1520.0
15,163,1348.0
15,164,1090.0
15,165,1331.0
15,166,1202.0
15,167,1173.0
15,168,1506.0
15,169,1735.0
15,170,1363.0
15,171,806.0
15,172,964.0
15,173,1052.0
15,174,1153.0
15,175,1239.0
15,176,1258.0
15,177,1214.0
15,178,1159.0
15,179,1244.0
15,180,1251.0
15,181,1193.0
15,182,1264.0
15,183,805.0
15,184,1244.0
15,185,1362.0
15,186,1447.0
15,187,845.0
15,188,1275.0
15,189,965.0
15,190,976.0
15,191,1243.0
15,192,1429.0
15,193,1046.0
15,194,945.0
15,195,1109.0
15,196,1617.0
15,197,1492.0
15,198,1424.0
15,199,1544.0
16,0,0.0
16,1,429.0
16,2,32.0
16,3,666.0
16,4,193.0
16,5,0.0
16,6,338.0
16,7,0.0
16,8,0.0
16,9,304.0
16,10,97.0
16,11,132.0
16,12,0.0
16,13,0.0
16,14,642.0
16,15,218.0
16,16,0.0
16,17,317.0
16,18,0.0
16,19,144.0
16,20,180.0
16,21,0.0
16,22,200.0
16,23,0.0
16,24,0.0
16,25,0.0
16,26,0.0
16,27,543.0
16,28,0.0
16,29,194.0
16,30,0.0
16,31,310.0
16,32,0.0
16,33,0.0
16,34,314.0
16,35,668.0
16,36,133.0
16,37,501.0
16,38,29.0
16,39,0.0
16,40,0.0
16,41,126.0
16,42,0.0
16,43,0.0
16,44,629.0
16,45,0.0
16,46,663.0
16,47,0.0
16,48,221.0
16,49,690.0
16,50,0.0
16,51,464.0
16,52,99.0
16,53,243.0
16,54,0.0
16,55,56.0
16,56,0.0
16,57,518.0
16,58,24.0
16,59,284.0
16,60,0.0
16,61,151.0
16,62,0.0
16,63,0.0
16,64,0.0
16,65,0.0
16,66,124.0
16,67,834.0
16,68,286.0
16,69,0.0
16,70,132.0
16,71,0.0
16,72,213.0
16,73,0.0
16,74,131.0
16,75,0.0
16,76,1008.0
16,77,7.0
16,78,348.0
16,79,171.0
16,80,112.0
16,81,0.0
16,82,0.0
16,83,350.0
16,84,0.0
16,85,244.0
16,86,550.0
16,87,218.0
16,88,0.0
16,89,375.0
16,90,164.0
16,91,0.0
16,92,0.0
16,93,0.0
16,94,269.0
16,95,0.0
16,96,0.0
16,97,38.0
16,98,21.0
16,99,0.0
16,100,0.0
16,101,383.0
16,102,166.0
16,103,84.0
16,104,178.0
16,105,0.0
16,106,660.0
16,107,1084.0
16,108,178.0
16,109,359.0
16,110,0.0
16,111,250.0
16,112,472.0
16,113,0.0
16,114,0.0
16,115,636.0
16,116,44.0
16,117,254.0
16,118,452.0
16,119,791.0
16,120,165.0
16,121,55.0
16,122,0.0
16,123,480.0
16,124,597.0
16,125,0.0
16,126,423.0
16,127,254.0
16,128,115.0
16,129,0.0
16,130,0.0
16,131,0.0
16,132,172.0
16,133,222.0
16,134,51.0
16,135,0.0
16,136,0.0
16,137,76.0
16,138,34.0
16,139,203.0
16,140,110.0
16,141,0.0
16,142,96.0
16,143,12.0
16,144,0.0
16,145,443.0
16,146,360.0
16,147,996.0
16,148,129.0
16,149,0.0
16,150,44.0
16,151,50.0
16,152,425.0
16,153,215.0
16,154,0.0
16,155,202.0
16,156,0.0
16,157,0.0
16,158,22.0
16,159,0.0
16,160,0.0
16,161,0.0
16,162,0.0
16,163,214.0
16,164,235.0
16,165,432.0
16,166,36.0
16,167,293.0
16,168,58.0
16,169,157.0
16,170,0.0
16,171,935.0
16,172,70.0
16,173,0.0
16,174,0.0
16,175,52.0
16,176,67.0
16,177,125.0
16,178,0.0
16,179,667.0
16,180,359.0
16,181,181.0
16,182,243.0
16,183,0.0
16,184,222.0
16,185,305.0
16,186,0.0
16,187,217.0
16,188,123.0
16,189,23.0
16,190,412.0
16,191,0.0
16,192,152.0
16,193,114.0
16,194,0.0
16,195,139.0
16,196,0.0
16,197,299.0
16,198,0.0
16,199,269.0
17,0,1157.0
17,1,885.0
17,2,701.0
17,3,514.0
17,4,956.0
17,5,880.0
17,6,695.0
17,7,1078.0
17,8,328.0
17,9,553.0
17,10,995.0
17,11,995.0
17,12,327.0
17,13,1025.0
17,14,491.0
17,15,1095.0
17,16,1122.0
17,17,913.0
17,18,856.0
17,19,1369.0
17,20,1155.0
17,21,1285.0
17,22,1074.0
17,23,942.0
17,24,552.0
17,25,1033.0
17,26,1366.0
17,27,425.0
17,28,1537.0
17,29,1205.0
17,30,957.0
17,31,444.0
17,32,769.0
17,33,995.0
17,34,582.0
17,35,320.0
17,36,1084.0
17,37,157.0
17,38,982.0
17,39,1051.0
17,40,1001.0
