i,t,s,R
2,6,39,0
2,6,40,0
2,6,41,0
2,6,42,0
2,6,43,0
2,6,44,0
2,6,45,0
2,6,46,0
2,6,47,0
2,6,48,0
2,6,49,0
2,6,50,0
2,6,51,0
2,6,52,0
2,6,53,0
2,6,54,0
2,6,55,0
2,6,56,0
2,6,57,0
2,6,58,0
2,6,59,0
2,6,60,0
2,6,61,0
2,6,62,0
2,6,63,0
2,6,64,0
2,6,65,0
2,6,66,0
2,6,67,0
2,6,68,0
2,6,69,0
2,6,70,0
2,6,71,0
2,6,72,0
2,6,73,0
2,6,74,0
2,6,75,0
2,6,76,0
2,6,77,0
2,6,78,0
2,6,79,0
2,6,80,0
2,6,81,0
2,6,82,0
2,6,83,0
2,6,84,0
2,6,85,0
2,6,86,0
2,6,87,0
2,6,88,0
2,6,89,0
2,6,90,0
2,6,91,0
2,6,92,0
2,6,93,0
2,6,94,0
2,6,95,0
2,6,96,0
2,6,97,0
2,6,98,0
2,6,99,0
2,7,0,9
2,7,1,9
2,7,2,14
2,7,3,9
2,7,4,13
2,7,5,5
2,7,6,15
2,7,7,13
2,7,8,15
2,7,9,8
2,7,10,13
2,7,11,5
2,7,12,6
2,7,13,6
2,7,14,6
2,7,15,9
2,7,16,15
2,7,17,17
2,7,18,12
2,7,19,4
2,7,20,9
2,7,21,17
2,7,22,7
2,7,23,12
2,7,24,17
2,7,25,9
2,7,26,10
2,7,27,17
2,7,28,17
2,7,29,16
2,7,30,10
2,7,31,12
2,7,32,11
2,7,33,5
2,7,34,12
2,7,35,7
2,7,36,4
2,7,37,5
2,7,38,7
2,7,39,17
2,7,40,18
2,7,41,16
2,7,42,9
2,7,43,9
2,7,44,14
2,7,45,4
2,7,46,18
2,7,47,13
2,7,48,7
2,7,49,17
2,7,50,11
2,7,51,3
2,7,52,4
2,7,53,3
2,7,54,5
2,7,55,3
2,7,56,10
2,7,57,3
2,7,58,9
2,7,59,6
2,7,60,11
2,7,61,9
2,7,62,15
2,7,63,7
2,7,64,6
2,7,65,17
2,7,66,9
2,7,67,2
2,7,68,3
2,7,69,11
2,7,70,5
2,7,71,4
2,7,72,5
2,7,73,14
2,7,74,17
2,7,75,4
2,7,76,16
2,7,77,13
2,7,78,11
2,7,79,3
2,7,80,15
2,7,81,15
2,7,82,14
2,7,83,11
2,7,84,12
2,7,85,9
2,7,86,7
2,7,87,5
2,7,88,14
2,7,89,17
2,7,90,12
2,7,91,11
2,7,92,16
2,7,93,3
2,7,94,7
2,7,95,8
2,7,96,2
2,7,97,10
2,7,98,17
2,7,99,15
2,8,0,0
2,8,1,0
2,8,2,0
2,8,3,0
2,8,4,0
2,8,5,0
2,8,6,0
2,8,7,0
2,8,8,0
2,8,9,0
2,8,10,0
2,8,11,0
2,8,12,0
2,8,13,0
2,8,14,0
2,8,15,0
2,8,16,0
2,8,17,0
2,8,18,0
2,8,19,0
2,8,20,0
2,8,21,0
2,8,22,0
2,8,23,0
2,8,24,0
2,8,25,0
2,8,26,0
2,8,27,0
2,8,28,0
2,8,29,0
2,8,30,0
2,8,31,0
2,8,32,0
2,8,33,0
2,8,34,0
2,8,35,0
2,8,36,0
2,8,37,0
2,8,38,0
2,8,39,0
2,8,40,0
2,8,41,0
2,8,42,0
2,8,43,0
2,8,44,0
2,8,45,0
2,8,46,0
2,8,47,0
2,8,48,0
2,8,49,0
2,8,50,0
2,8,51,0
2,8,52,0
2,8,53,0
2,8,54,0
2,8,55,0
2,8,56,0
2,8,57,0
2,8,58,0
2,8,59,0
2,8,60,0
2,8,61,0
2,8,62,0
2,8,63,0
2,8,64,0
2,8,65,0
2,8,66,0
2,8,67,0
2,8,68,0
2,8,69,0
2,8,70,0
2,8,71,0
2,8,72,0
2,8,73,0
2,8,74,0
2,8,75,0
2,8,76,0
2,8,77,0
2,8,78,0
2,8,79,0
2,8,80,0
2,8,81,0
2,8,82,0
2,8,83,0
2,8,84,0
2,8,85,0
2,8,86,0
2,8,87,0
2,8,88,0
2,8,89,0
2,8,90,0
2,8,91,0
2,8,92,0
2,8,93,0
2,8,94,0
2,8,95,0
2,8,96,0
2,8,97,0
2,8,98,0
2,8,99,0
2,9,0,17
2,9,1,14
2,9,2,17
2,9,3,48
2,9,4,41
2,9,5,18
2,9,6,44
2,9,7,32
2,9,8,26
2,9,9,16
2,9,10,21
2,9,11,10
2,9,12,17
2,9,13,38
2,9,14,23
2,9,15,45
2,9,16,38
2,9,17,36
2,9,18,26
2,9,19,37
2,9,20,48
2,9,21,21
2,9,22,22
2,9,23,47
2,9,24,31
2,9,25,50
2,9,26,15
2,9,27,16
2,9,28,47
2,9,29,11
2,9,30,29
2,9,31,46
2,9,32,39
2,9,33,28
2,9,34,14
2,9,35,32
2,9,36,53
2,9,37,45
2,9,38,9
2,9,39,40
2,9,40,53
2,9,41,15
2,9,42,52
2,9,43,17
2,9,44,45
2,9,45,13
2,9,46,31
2,9,47,23
2,9,48,38
2,9,49,15
2,9,50,34
2,9,51,6
2,9,52,26
2,9,53,31
2,9,54,46
2,9,55,42
2,9,56,10
2,9,57,36
2,9,58,38
2,9,59,41
2,9,60,33
2,9,61,11
2,9,62,37
2,9,63,38
2,9,64,18
2,9,65,52
2,9,66,28
2,9,67,48
2,9,68,37
2,9,69,36
2,9,70,32
2,9,71,37
2,9,72,47
2,9,73,43
2,9,74,38
2,9,75,8
2,9,76,6
2,9,77,23
2,9,78,7
2,9,79,31
2,9,80,6
2,9,81,29
2,9,82,24
2,9,83,52
2,9,84,9
2,9,85,9
2,9,86,47
2,9,87,44
2,9,88,51
2,9,89,10
2,9,90,36
2,9,91,31
2,9,92,21
2,9,93,35
2,9,94,50
2,9,95,9
2,9,96,38
2,9,97,20
2,9,98,25
2,9,99,47
2,10,0,36
2,10,1,139
2,10,2,76
2,10,3,160
2,10,4,150
2,10,5,77
2,10,6,61
2,10,7,50
2,10,8,49
2,10,9,129
2,10,10,127
2,10,11,159
2,10,12,30
2,10,13,50
2,10,14,160
2,10,15,97
2,10,16,98
2,10,17,68
2,10,18,119
2,10,19,90
2,10,20,86
2,10,21,97
2,10,22,22
2,10,23,95
2,10,24,37
2,10,25,84
2,10,26,30
2,10,27,146
2,10,28,72
2,10,29,80
2,10,30,125
2,10,31,40
2,10,32,101
2,10,33,92
2,10,34,71
2,10,35,116
2,10,36,132
2,10,37,85
2,10,38,108
2,10,39,149
2,10,40,84
2,10,41,37
2,10,42,96
2,10,43,80
2,10,44,129
2,10,45,133
2,10,46,43
2,10,47,81
2,10,48,56
2,10,49,155
2,10,50,153
2,10,51,81
2,10,52,80
2,10,53,125
2,10,54,104
2,10,55,55
2,10,56,88
2,10,57,146
2,10,58,116
2,10,59,99
2,10,60,144
2,10,61,58
2,10,62,162
2,10,63,47
2,10,64,139
2,10,65,125
2,10,66,142
2,10,67,102
2,10,68,51
2,10,69,88
2,10,70,142
2,10,71,133
2,10,72,43
2,10,73,161
2,10,74,22
2,10,75,75
2,10,76,127
2,10,77,158
2,10,78,38
2,10,79,151
2,10,80,50
2,10,81,98
2,10,82,80
2,10,83,134
2,10,84,38
2,10,85,45
2,10,86,100
2,10,87,48
2,10,88,145
2,10,89,101
2,10,90,149
2,10,91,128
2,10,92,86
2,10,93,118
2,10,94,27
2,10,95,109
2,10,96,160
2,10,97,35
2,10,98,83
2,10,99,21
2,11,0,143
2,11,1,25
2,11,2,102
2,11,3,61
2,11,4,164
2,11,5,136
2,11,6,139
2,11,7,119
2,11,8,66
2,11,9,166
2,11,10,177
2,11,11,99
2,11,12,125
2,11,13,132
2,11,14,150
2,11,15,126
2,11,16,164
2,11,17,167
2,11,18,120
2,11,19,177
2,11,20,58
2,11,21,95
2,11,22,133
2,11,23,40
2,11,24,148
2,11,25,106
2,11,26,89
2,11,27,102
2,11,28,87
2,11,29,64
2,11,30,183
2,11,31,163
2,11,32,81
2,11,33,52
2,11,34,43
2,11,35,162
2,11,36,146
2,11,37,35
2,11,38,43
2,11,39,183
2,11,40,175
2,11,41,73
2,11,42,40
2,11,43,164
2,11,44,27
2,11,45,134
2,11,46,50
2,11,47,144
2,11,48,52
2,11,49,83
2,11,50,43
2,11,51,73
2,11,52,45
2,11,53,104
2,11,54,136
2,11,55,91
2,11,56,190
2,11,57,155
2,11,58,118
2,11,59,121
2,11,60,78
2,11,61,112
2,11,62,155
2,11,63,22
2,11,64,107
2,11,65,181
2,11,66,172
2,11,67,61
2,11,68,152
2,11,69,125
2,11,70,114
2,11,71,138
2,11,72,133
2,11,73,35
2,11,74,95
2,11,75,57
2,11,76,145
2,11,77,70
2,11,78,99
2,11,79,167
2,11,80,160
2,11,81,172
2,11,82,106
2,11,83,185
2,11,84,28
2,11,85,187
2,11,86,83
2,11,87,165
2,11,88,189
2,11,89,179
2,11,90,145
2,11,91,140
2,11,92,193
2,11,93,104
2,11,94,40
2,11,95,26
2,11,96,177
2,11,97,27
2,11,98,189
2,11,99,122
2,12,0,200
2,12,1,265
2,12,2,263
2,12,3,132
2,12,4,189
2,12,5,166
2,12,6,241
2,12,7,46
2,12,8,193
2,12,9,142
2,12,10,252
2,12,11,208
2,12,12,99
2,12,13,66
2,12,14,171
2,12,15,283
2,12,16,122
2,12,17,287
2,12,18,165
2,12,19,81
2,12,20,40
2,12,21,110
2,12,22,41
2,12,23,183
2,12,24,212
2,12,25,204
2,12,26,123
2,12,27,61
2,12,28,196
2,12,29,48
2,12,30,197
2,12,31,246
2,12,32,47
2,12,33,123
2,12,34,190
2,12,35,195
2,12,36,83
2,12,37,192
2,12,38,175
2,12,39,259
2,12,40,210
2,12,41,125
2,12,42,90
2,12,43,188
2,12,44,97
2,12,45,51
2,12,46,243
2,12,47,90
2,12,48,129
2,12,49,249
2,12,50,58
2,12,51,280
2,12,52,166
2,12,53,204
2,12,54,219
2,12,55,283
2,12,56,174
2,12,57,211
2,12,58,207
2,12,59,193
2,12,60,237
2,12,61,120
2,12,62,155
2,12,63,52
2,12,64,265
2,12,65,175
2,12,66,166
2,12,67,100
2,12,68,262
2,12,69,36
2,12,70,57
2,12,71,47
2,12,72,94
2,12,73,159
2,12,74,151
2,12,75,101
2,12,76,174
2,12,77,90
2,12,78,126
2,12,79,76
2,12,80,202
2,12,81,53
2,12,82,120
2,12,83,168
2,12,84,173
2,12,85,126
2,12,86,197
2,12,87,74
2,12,88,217
2,12,89,269
2,12,90,285
2,12,91,257
2,12,92,99
2,12,93,42
2,12,94,281
2,12,95,175
2,12,96,170
2,12,97,69
2,12,98,266
2,12,99,277
2,13,0,268
2,13,1,222
2,13,2,139
2,13,3,286
2,13,4,266
2,13,5,262
2,13,6,193
2,13,7,53
2,13,8,41
2,13,9,95
2,13,10,59
2,13,11,237
2,13,12,265
2,13,13,181
2,13,14,200
2,13,15,163
2,13,16,288
2,13,17,201
2,13,18,203
2,13,19,267
2,13,20,138
2,13,21,51
2,13,22,235
2,13,23,264
2,13,24,176
2,13,25,161
2,13,26,61
2,13,27,119
2,13,28,85
2,13,29,237
2,13,30,78
2,13,31,220
2,13,32,154
2,13,33,35
2,13,34,225
2,13,35,250
2,13,36,126
2,13,37,164
2,13,38,47
2,13,39,96
2,13,40,223
2,13,41,72
2,13,42,97
2,13,43,223
2,13,44,53
2,13,45,232
2,13,46,205
2,13,47,211
2,13,48,121
2,13,49,180
2,13,50,55
2,13,51,111
2,13,52,89
2,13,53,173
2,13,54,211
2,13,55,201
2,13,56,70
2,13,57,83
2,13,58,169
2,13,59,39
2,13,60,234
2,13,61,195
2,13,62,77
2,13,63,284
2,13,64,182
2,13,65,305
2,13,66,46
2,13,67,255
2,13,68,55
2,13,69,290
2,13,70,132
2,13,71,215
2,13,72,228
2,13,73,228
2,13,74,223
2,13,75,37
2,13,76,94
2,13,77,251
2,13,78,248
2,13,79,252
2,13,80,36
2,13,81,45
2,13,82,54
2,13,83,272
2,13,84,164
2,13,85,233
2,13,86,93
2,13,87,216
2,13,88,155
2,13,89,303
2,13,90,112
2,13,91,64
2,13,92,183
2,13,93,219
2,13,94,71
2,13,95,181
2,13,96,236
2,13,97,64
2,13,98,248
2,13,99,182
2,14,0,37
2,14,1,194
2,14,2,253
2,14,3,304
2,14,4,304
2,14,5,147
2,14,6,44
2,14,7,298
2,14,8,94
2,14,9,294
2,14,10,297
2,14,11,123
2,14,12,241
2,14,13,206
2,14,14,264
2,14,15,294
2,14,16,90
2,14,17,145
2,14,18,232
2,14,19,194
2,14,20,290
2,14,21,156
2,14,22,202
2,14,23,56
2,14,24,97
2,14,25,67
2,14,26,243
2,14,27,39
2,14,28,290
2,14,29,261
2,14,30,219
2,14,31,42
2,14,32,104
2,14,33,71
2,14,34,227
2,14,35,53
2,14,36,276
2,14,37,185
2,14,38,62
2,14,39,159
2,14,40,73
2,14,41,149
2,14,42,228
2,14,43,223
2,14,44,129
2,14,45,129
2,14,46,55
2,14,47,58
2,14,48,48
2,14,49,54
2,14,50,139
2,14,51,256
2,14,52,127
2,14,53,172
2,14,54,204
2,14,55,193
2,14,56,70
2,14,57,202
2,14,58,176
2,14,59,238
2,14,60,218
2,14,61,164
2,14,62,294
2,14,63,105
2,14,64,227
2,14,65,89
2,14,66,215
2,14,67,102
2,14,68,90
2,14,69,135
2,14,70,172
2,14,71,219
2,14,72,118
2,14,73,138
2,14,74,241
2,14,75,124
2,14,76,51
2,14,77,47
2,14,78,71
2,14,79,162
2,14,80,138
2,14,81,218
2,14,82,60
2,14,83,78
2,14,84,298
2,14,85,149
2,14,86,283
2,14,87,98
2,14,88,301
2,14,89,68
2,14,90,246
2,14,91,301
2,14,92,166
2,14,93,167
2,14,94,82
2,14,95,200
2,14,96,100
2,14,97,229
2,14,98,163
2,14,99,97
2,15,0,56
2,15,1,14
2,15,2,21
2,15,3,22
2,15,4,49
2,15,5,81
2,15,6,17
2,15,7,13
2,15,8,26
2,15,9,102
2,15,10,95
2,15,11,51
2,15,12,27
2,15,13,46
2,15,14,102
2,15,15,74
2,15,16,57
2,15,17,51
2,15,18,98
2,15,19,105
2,15,20,87
2,15,21,92
2,15,22,41
2,15,23,102
2,15,24,55
2,15,25,29
2,15,26,69
2,15,27,78
2,15,28,54
2,15,29,48
2,15,30,80
2,15,31,37
2,15,32,78
2,15,33,67
2,15,34,44
2,15,35,77
2,15,36,16
2,15,37,65
2,15,38,69
2,15,39,40
2,15,40,46
2,15,41,95
2,15,42,71
2,15,43,73
2,15,44,22
2,15,45,35
2,15,46,81
2,15,47,79
2,15,48,55
2,15,49,16
2,15,50,17
2,15,51,20
2,15,52,95
2,15,53,25
2,15,54,75
2,15,55,67
2,15,56,82
2,15,57,68
2,15,58,29
2,15,59,82
2,15,60,69
2,15,61,64
2,15,62,82
2,15,63,42
2,15,64,19
2,15,65,20
2,15,66,43
2,15,67,34
2,15,68,84
2,15,69,70
2,15,70,21
2,15,71,81
2,15,72,100
2,15,73,91
2,15,74,77
2,15,75,87
2,15,76,26
2,15,77,18
2,15,78,84
2,15,79,107
2,15,80,35
2,15,81,66
2,15,82,20
2,15,83,66
2,15,84,55
2,15,85,35
2,15,86,66
2,15,87,75
2,15,88,100
2,15,89,87
2,15,90,106
2,15,91,55
2,15,92,26
2,15,93,51
2,15,94,88
2,15,95,32
2,15,96,29
2,15,97,74
2,15,98,103
2,15,99,51
2,16,0,118
2,16,1,76
2,16,2,68
2,16,3,37
2,16,4,21
2,16,5,35
2,16,6,82
2,16,7,123
2,16,8,26
2,16,9,50
2,16,10,22
2,16,11,138
2,16,12,73
2,16,13,59
2,16,14,131
2,16,15,58
2,16,16,58
2,16,17,153
2,16,18,42
2,16,19,23
2,16,20,156
2,16,21,62
2,16,22,78
2,16,23,133
2,16,24,69
2,16,25,33
2,16,26,132
2,16,27,37
2,16,28,47
2,16,29,38
2,16,30,50
2,16,31,52
2,16,32,123
2,16,33,32
2,16,34,114
2,16,35,149
2,16,36,109
2,16,37,67
2,16,38,139
2,16,39,147
2,16,40,89
2,16,41,99
2,16,42,102
2,16,43,37
2,16,44,72
2,16,45,135
2,16,46,93
2,16,47,153
2,16,48,107
2,16,49,130
2,16,50,54
2,16,51,99
2,16,52,135
2,16,53,40
2,16,54,96
2,16,55,106
2,16,56,45
2,16,57,110
2,16,58,28
2,16,59,130
2,16,60,65
2,16,61,88
2,16,62,73
2,16,63,65
2,16,64,160
2,16,65,145
2,16,66,62
2,16,67,41
2,16,68,94
2,16,69,38
2,16,70,112
2,16,71,52
2,16,72,32
2,16,73,21
2,16,74,142
2,16,75,39
2,16,76,76
2,16,77,31
2,16,78,35
2,16,79,72
2,16,80,42
2,16,81,122
2,16,82,36
2,16,83,124
2,16,84,139
2,16,85,30
2,16,86,24
2,16,87,89
2,16,88,105
2,16,89,116
2,16,90,87
2,16,91,96
2,16,92,97
2,16,93,121
2,16,94,40
2,16,95,21
2,16,96,91
2,16,97,155
2,16,98,22
2,16,99,106
2,17,0,79
2,17,1,131
2,17,2,19
2,17,3,100
2,17,4,100
2,17,5,129
2,17,6,85
2,17,7,104
2,17,8,69
2,17,9,122
2,17,10,104
2,17,11,30
2,17,12,34
2,17,13,36
2,17,14,31
2,17,15,45
2,17,16,70
2,17,17,102
2,17,18,59
2,17,19,83
2,17,20,121
2,17,21,129
2,17,22,106
2,17,23,123
2,17,24,56
2,17,25,117
2,17,26,133
2,17,27,21
2,17,28,73
2,17,29,47
2,17,30,79
2,17,31,95
2,17,32,43
2,17,33,128
2,17,34,49
2,17,35,107
2,17,36,125
2,17,37,135
2,17,38,138
2,17,39,103
2,17,40,96
2,17,41,92
2,17,42,78
2,17,43,62
2,17,44,19
2,17,45,112
2,17,46,66
2,17,47,52
2,17,48,116
2,17,49,101
2,17,50,132
2,17,51,32
2,17,52,65
2,17,53,90
2,17,54,61
2,17,55,61
2,17,56,78
2,17,57,25
2,17,58,21
2,17,59,124
2,17,60,17
2,17,61,106
2,17,62,73
2,17,63,140
2,17,64,120
2,17,65,67
2,17,66,66
2,17,67,32
2,17,68,63
2,17,69,42
2,17,70,56
2,17,71,88
2,17,72,126
2,17,73,29
2,17,74,122
2,17,75,134
2,17,76,45
2,17,77,42
2,17,78,114
2,17,79,19
2,17,80,79
2,17,81,19
2,17,82,119
2,17,83,19
2,17,84,37
2,17,85,48
2,17,86,144
2,17,87,70
2,17,88,25
2,17,89,48
2,17,90,69
2,17,91,70
2,17,92,32
2,17,93,17
2,17,94,120
2,17,95,47
2,17,96,27
2,17,97,66
2,17,98,71
2,17,99,83
2,18,0,85
2,18,1,88
2,18,2,57
2,18,3,97
2,18,4,20
2,18,5,46
2,18,6,47
2,18,7,80
2,18,8,93
2,18,9,81
2,18,10,23
2,18,11,70
2,18,12,61
2,18,13,70
2,18,14,13
2,18,15,40
2,18,16,17
2,18,17,49
2,18,18,85
2,18,19,38
2,18,20,71
2,18,21,72
2,18,22,36
2,18,23,58
2,18,24,26
2,18,25,19
2,18,26,88
2,18,27,29
2,18,28,24
2,18,29,105
2,18,30,17
2,18,31,77
2,18,32,48
2,18,33,29
2,18,34,38
2,18,35,82
2,18,36,94
2,18,37,38
2,18,38,45
2,18,39,51
2,18,40,91
2,18,41,84
2,18,42,32
2,18,43,64
2,18,44,86
2,18,45,58
2,18,46,65
2,18,47,32
2,18,48,75
2,18,49,19
2,18,50,47
2,18,51,50
2,18,52,70
2,18,53,103
2,18,54,33
2,18,55,64
2,18,56,89
2,18,57,70
2,18,58,83
2,18,59,23
2,18,60,92
2,18,61,42
2,18,62,54
2,18,63,20
2,18,64,78
2,18,65,93
2,18,66,58
2,18,67,22
2,18,68,22
2,18,69,23
2,18,70,60
2,18,71,72
2,18,72,15
2,18,73,18
2,18,74,107
2,18,75,40
2,18,76,58
2,18,77,73
2,18,78,81
2,18,79,23
2,18,80,23
2,18,81,100
2,18,82,43
2,18,83,81
2,18,84,80
2,18,85,57
2,18,86,21
2,18,87,97
2,18,88,92
2,18,89,53
2,18,90,56
2,18,91,64
2,18,92,48
2,18,93,60
2,18,94,57
2,18,95,39
2,18,96,96
2,18,97,17
2,18,98,47
2,18,99,86
2,19,0,20
2,19,1,29
2,19,2,19
2,19,3,36
2,19,4,32
2,19,5,4
2,19,6,19
2,19,7,31
2,19,8,15
2,19,9,27
2,19,10,17
2,19,11,7
2,19,12,14
2,19,13,14
2,19,14,25
2,19,15,34
2,19,16,27
2,19,17,14
2,19,18,26
2,19,19,7
2,19,20,16
2,19,21,10
2,19,22,26
2,19,23,25
2,19,24,15
2,19,25,10
2,19,26,9
2,19,27,12
2,19,28,15
2,19,29,32
2,19,30,8
2,19,31,9
2,19,32,16
2,19,33,23
2,19,34,6
2,19,35,12
2,19,36,31
2,19,37,25
2,19,38,15
2,19,39,8
2,19,40,14
2,19,41,12
2,19,42,27
2,19,43,14
2,19,44,26
2,19,45,17
2,19,46,15
2,19,47,29
2,19,48,10
2,19,49,19
2,19,50,23
2,19,51,14
2,19,52,27
2,19,53,33
2,19,54,6
2,19,55,10
2,19,56,20
2,19,57,30
2,19,58,24
2,19,59,5
2,19,60,15
2,19,61,25
2,19,62,26
2,19,63,19
2,19,64,6
2,19,65,24
2,19,66,20
2,19,67,27
2,19,68,16
2,19,69,31
2,19,70,14
2,19,71,32
2,19,72,4
2,19,73,28
2,19,74,30
2,19,75,26
2,19,76,33
2,19,77,10
2,19,78,15
2,19,79,11
2,19,80,31
2,19,81,28
2,19,82,32
2,19,83,15
2,19,84,9
2,19,85,35
2,19,86,18
2,19,87,27
2,19,88,25
2,19,89,9
2,19,90,31
2,19,91,35
2,19,92,35
2,19,93,15
2,19,94,34
2,19,95,8
2,19,96,34
2,19,97,5
2,19,98,17
2,19,99,31
2,20,0,0
2,20,1,0
2,20,2,0
2,20,3,0
2,20,4,0
2,20,5,0
2,20,6,0
2,20,7,0
2,20,8,0
2,20,9,0
2,20,10,0
2,20,11,0
2,20,12,0
2,20,13,0
2,20,14,0
2,20,15,0
2,20,16,0
2,20,17,0
2,20,18,0
2,20,19,0
2,20,20,0
2,20,21,0
2,20,22,0
2,20,23,0
2,20,24,0
2,20,25,0
2,20,26,0
2,20,27,0
2,20,28,0
2,20,29,0
2,20,30,0
2,20,31,0
2,20,32,0
2,20,33,0
2,20,34,0
2,20,35,0
2,20,36,0
2,20,37,0
2,20,38,0
2,20,39,0
2,20,40,0
2,20,41,0
2,20,42,0
2,20,43,0
2,20,44,0
2,20,45,0
2,20,46,0
2,20,47,0
2,20,48,0
2,20,49,0
2,20,50,0
2,20,51,0
2,20,52,0
2,20,53,0
2,20,54,0
2,20,55,0
2,20,56,0
2,20,57,0
2,20,58,0
2,20,59,0
2,20,60,0
2,20,61,0
2,20,62,0
2,20,63,0
2,20,64,0
2,20,65,0
2,20,66,0
2,20,67,0
2,20,68,0
2,20,69,0
2,20,70,0
2,20,71,0
2,20,72,0
2,20,73,0
2,20,74,0
2,20,75,0
2,20,76,0
2,20,77,0
2,20,78,0
2,20,79,0
2,20,80,0
2,20,81,0
2,20,82,0
2,20,83,0
2,20,84,0
2,20,85,0
2,20,86,0
2,20,87,0
2,20,88,0
2,20,89,0
2,20,90,0
2,20,91,0
2,20,92,0
2,20,93,0
2,20,94,0
2,20,95,0
2,20,96,0
2,20,97,0
2,20,98,0
2,20,99,0
2,21,0,0
2,21,1,0
2,21,2,0
2,21,3,0
2,21,4,0
2,21,5,0
2,21,6,0
2,21,7,0
2,21,8,0
2,21,9,0
2,21,10,0
2,21,11,0
2,21,12,0
2,21,13,0
2,21,14,0
2,21,15,0
2,21,16,0
2,21,17,0
2,21,18,0
2,21,19,0
2,21,20,0
2,21,21,0
2,21,22,0
2,21,23,0
2,21,24,0
2,21,25,0
2,21,26,0
2,21,27,0
2,21,28,0
2,21,29,0
2,21,30,0
2,21,31,0
2,21,32,0
2,21,33,0
2,21,34,0
2,21,35,0
2,21,36,0
2,21,37,0
2,21,38,0
2,21,39,0
2,21,40,0
2,21,41,0
2,21,42,0
2,21,43,0
2,21,44,0
2,21,45,0
2,21,46,0
2,21,47,0
2,21,48,0
2,21,49,0
2,21,50,0
2,21,51,0
2,21,52,0
2,21,53,0
2,21,54,0
2,21,55,0
2,21,56,0
2,21,57,0
2,21,58,0
2,21,59,0
2,21,60,0
2,21,61,0
2,21,62,0
2,21,63,0
2,21,64,0
2,21,65,0
2,21,66,0
2,21,67,0
2,21,68,0
2,21,69,0
2,21,70,0
2,21,71,0
2,21,72,0
2,21,73,0
2,21,74,0
2,21,75,0
2,21,76,0
2,21,77,0
2,21,78,0
2,21,79,0
2,21,80,0
2,21,81,0
2,21,82,0
2,21,83,0
2,21,84,0
2,21,85,0
2,21,86,0
2,21,87,0
2,21,88,0
2,21,89,0
2,21,90,0
2,21,91,0
2,21,92,0
2,21,93,0
2,21,94,0
2,21,95,0
2,21,96,0
2,21,97,0
2,21,98,0
2,21,99,0
2,22,0,0
2,22,1,0
2,22,2,0
2,22,3,0
2,22,4,0
2,22,5,0
2,22,6,0
2,22,7,0
2,22,8,0
2,22,9,0
2,22,10,0
2,22,11,0
2,22,12,0
2,22,13,0
2,22,14,0
2,22,15,0
2,22,16,0
2,22,17,0
2,22,18,0
2,22,19,0
2,22,20,0
2,22,21,0
2,22,22,0
2,22,23,0
2,22,24,0
2,22,25,0
2,22,26,0
2,22,27,0
2,22,28,0
2,22,29,0
2,22,30,0
2,22,31,0
2,22,32,0
2,22,33,0
2,22,34,0
2,22,35,0
2,22,36,0
2,22,37,0
2,22,38,0
2,22,39,0
2,22,40,0
2,22,41,0
2,22,42,0
2,22,43,0
2,22,44,0
2,22,45,0
2,22,46,0
2,22,47,0
2,22,48,0
2,22,49,0
2,22,50,0
2,22,51,0
2,22,52,0
2,22,53,0
2,22,54,0
2,22,55,0
2,22,56,0
2,22,57,0
2,22,58,0
2,22,59,0
2,22,60,0
2,22,61,0
2,22,62,0
2,22,63,0
2,22,64,0
2,22,65,0
2,22,66,0
2,22,67,0
2,22,68,0
2,22,69,0
2,22,70,0
2,22,71,0
2,22,72,0
2,22,73,0
2,22,74,0
2,22,75,0
2,22,76,0
2,22,77,0
2,22,78,0
2,22,79,0
2,22,80,0
2,22,81,0
2,22,82,0
2,22,83,0
2,22,84,0
2,22,85,0
2,22,86,0
2,22,87,0
2,22,88,0
2,22,89,0
2,22,90,0
2,22,91,0
2,22,92,0
2,22,93,0
2,22,94,0
2,22,95,0
2,22,96,0
2,22,97,0
2,22,98,0
2,22,99,0
2,23,0,0
2,23,1,0
2,23,2,0
2,23,3,0
2,23,4,0
2,23,5,0
2,23,6,0
2,23,7,0
2,23,8,0
2,23,9,0
2,23,10,0
2,23,11,0
2,23,12,0
2,23,13,0
2,23,14,0
2,23,15,0
2,23,16,0
2,23,17,0
2,23,18,0
2,23,19,0
2,23,20,0
2,23,21,0
2,23,22,0
2,23,23,0
2,23,24,0
2,23,25,0
2,23,26,0
2,23,27,0
2,23,28,0
2,23,29,0
2,23,30,0
2,23,31,0
2,23,32,0
2,23,33,0
2,23,34,0
2,23,35,0
2,23,36,0
2,23,37,0
2,23,38,0
2,23,39,0
2,23,40,0
2,23,41,0
2,23,42,0
2,23,43,0
2,23,44,0
2,23,45,0
2,23,46,0
2,23,47,0
2,23,48,0
2,23,49,0
2,23,50,0
2,23,51,0
2,23,52,0
2,23,53,0
2,23,54,0
2,23,55,0
2,23,56,0
2,23,57,0
2,23,58,0
2,23,59,0
2,23,60,0
2,23,61,0
2,23,62,0
2,23,63,0
2,23,64,0
2,23,65,0
2,23,66,0
2,23,67,0
2,23,68,0
2,23,69,0
2,23,70,0
2,23,71,0
2,23,72,0
2,23,73,0
2,23,74,0
2,23,75,0
2,23,76,0
2,23,77,0
2,23,78,0
2,23,79,0
2,23,80,0
2,23,81,0
2,23,82,0
2,23,83,0
2,23,84,0
2,23,85,0
2,23,86,0
2,23,87,0
