i,t,s,z_hol
2,13,52,100.0
2,13,53,0.0
2,13,54,100.0
2,13,55,0.0
2,13,56,100.0
2,13,57,0.0
2,13,58,100.0
2,13,59,100.0
2,13,60,100.0
2,13,61,0.0
2,13,62,100.0
2,13,63,100.0
2,13,64,100.0
2,13,65,100.0
2,13,66,54.0
2,13,67,100.0
2,13,68,10.0
2,13,69,100.0
2,13,70,100.0
2,13,71,0.0
2,13,72,0.0
2,13,73,100.0
2,13,74,100.0
2,13,75,100.0
2,13,76,100.0
2,13,77,100.0
2,13,78,100.0
2,13,79,100.0
2,13,80,100.0
2,13,81,53.0
2,13,82,0.0
2,13,83,100.0
2,13,84,0.0
2,13,85,100.0
2,13,86,100.0
2,13,87,0.0
2,13,88,100.0
2,13,89,100.0
2,13,90,100.0
2,13,91,0.0
2,13,92,0.0
2,13,93,100.0
2,13,94,100.0
2,13,95,100.0
2,13,96,100.0
2,13,97,100.0
2,13,98,100.0
2,13,99,100.0
2,14,0,63.0
2,14,1,0.0
2,14,2,0.0
2,14,3,0.0
2,14,4,0.0
2,14,5,0.0
2,14,6,100.0
2,14,7,0.0
2,14,8,6.0
2,14,9,0.0
2,14,10,0.0
2,14,11,0.0
2,14,12,0.0
2,14,13,0.0
2,14,14,0.0
2,14,15,0.0
2,14,16,10.0
2,14,17,0.0
2,14,18,0.0
2,14,19,100.0
2,14,20,0.0
2,14,21,0.0
2,14,22,100.0
2,14,23,44.0
2,14,24,3.0
2,14,25,100.0
2,14,26,0.0
2,14,27,0.0
2,14,28,0.0
2,14,29,0.0
2,14,30,0.0
2,14,31,58.0
2,14,32,0.0
2,14,33,29.0
2,14,34,0.0
2,14,35,47.0
2,14,36,0.0
2,14,37,0.0
2,14,38,38.0
2,14,39,96.0
2,14,40,27.0
2,14,41,0.0
2,14,42,0.0
2,14,43,0.0
2,14,44,0.0
2,14,45,0.0
2,14,46,45.0
2,14,47,42.0
2,14,48,0.0
2,14,49,46.0
2,14,50,0.0
2,14,51,0.0
2,14,52,0.0
2,14,53,0.0
2,14,54,0.0
2,14,55,0.0
2,14,56,30.0
2,14,57,83.0
2,14,58,0.0
2,14,59,0.0
2,14,60,0.0
2,14,61,0.0
2,14,62,0.0
2,14,63,0.0
2,14,64,0.0
2,14,65,11.0
2,14,66,100.0
2,14,67,0.0
2,14,68,10.0
2,14,69,0.0
2,14,70,0.0
2,14,71,100.0
2,14,72,100.0
2,14,73,0.0
2,14,74,0.0
2,14,75,0.0
2,14,76,49.0
2,14,77,53.0
2,14,78,0.0
2,14,79,0.0
2,14,80,0.0
2,14,81,0.0
2,14,82,0.0
2,14,83,22.0
2,14,84,0.0
2,14,85,0.0
2,14,86,0.0
2,14,87,100.0
2,14,88,0.0
2,14,89,32.0
2,14,90,0.0
2,14,91,0.0
2,14,92,96.0
2,14,93,0.0
2,14,94,18.0
2,14,95,0.0
2,14,96,0.0
2,14,97,0.0
2,14,98,0.0
2,14,99,3.0
2,15,0,100.0
2,15,1,100.0
2,15,2,100.0
2,15,3,100.0
2,15,4,100.0
2,15,5,100.0
2,15,6,100.0
2,15,7,100.0
2,15,8,100.0
2,15,9,100.0
2,15,10,100.0
2,15,11,100.0
2,15,12,100.0
2,15,13,100.0
2,15,14,100.0
2,15,15,100.0
2,15,16,100.0
2,15,17,100.0
2,15,18,100.0
2,15,19,0.0
2,15,20,100.0
2,15,21,100.0
2,15,22,100.0
2,15,23,100.0
2,15,24,100.0
2,15,25,100.0
2,15,26,100.0
2,15,27,39.0
2,15,28,100.0
2,15,29,100.0
2,15,30,100.0
2,15,31,100.0
2,15,32,100.0
2,15,33,100.0
2,15,34,100.0
2,15,35,100.0
2,15,36,100.0
2,15,37,100.0
2,15,38,100.0
2,15,39,100.0
2,15,40,100.0
2,15,41,100.0
2,15,42,100.0
2,15,43,100.0
2,15,44,100.0
2,15,45,100.0
2,15,46,100.0
2,15,47,100.0
2,15,48,48.0
2,15,49,100.0
2,15,50,100.0
2,15,51,100.0
2,15,52,100.0
2,15,53,100.0
2,15,54,100.0
2,15,55,100.0
2,15,56,100.0
2,15,57,100.0
2,15,58,100.0
2,15,59,100.0
2,15,60,100.0
2,15,61,100.0
2,15,62,100.0
2,15,63,100.0
2,15,64,100.0
2,15,65,100.0
2,15,66,100.0
2,15,67,100.0
2,15,68,100.0
2,15,69,100.0
2,15,70,100.0
2,15,71,100.0
2,15,72,100.0
2,15,73,100.0
2,15,74,100.0
2,15,75,100.0
2,15,76,100.0
2,15,77,100.0
2,15,78,71.0
2,15,79,100.0
2,15,80,100.0
2,15,81,100.0
2,15,82,0.0
2,15,83,100.0
2,15,84,100.0
2,15,85,70.0
2,15,86,100.0
2,15,87,100.0
2,15,88,100.0
2,15,89,100.0
2,15,90,100.0
2,15,91,100.0
2,15,92,100.0
2,15,93,100.0
2,15,94,100.0
2,15,95,100.0
2,15,96,100.0
2,15,97,100.0
2,15,98,100.0
2,15,99,100.0
2,16,0,0.0
2,16,1,24.0
2,16,2,32.0
2,16,3,0.0
2,16,4,0.0
2,16,5,65.0
2,16,6,100.0
2,16,7,0.0
2,16,8,5.0
2,16,9,0.0
2,16,10,78.0
2,16,11,0.0
2,16,12,0.0
2,16,13,0.0
2,16,14,0.0
2,16,15,0.0
2,16,16,0.0
2,16,17,0.0
2,16,18,0.0
2,16,19,77.0
2,16,20,0.0
2,16,21,0.0
2,16,22,0.0
2,16,23,0.0
2,16,24,0.0
2,16,25,0.0
2,16,26,0.0
2,16,27,63.0
2,16,28,53.0
2,16,29,100.0
2,16,30,0.0
2,16,31,0.0
2,16,32,0.0
2,16,33,0.0
2,16,34,0.0
2,16,35,0.0
2,16,36,0.0
2,16,37,0.0
2,16,38,0.0
2,16,39,0.0
2,16,40,0.0
2,16,41,55.0
2,16,42,0.0
2,16,43,0.0
2,16,44,0.0
2,16,45,0.0
2,16,46,0.0
2,16,47,0.0
2,16,48,0.0
2,16,49,0.0
2,16,50,100.0
2,16,51,0.0
2,16,52,0.0
2,16,53,0.0
2,16,54,0.0
2,16,55,0.0
2,16,56,0.0
2,16,57,0.0
2,16,58,0.0
2,16,59,0.0
2,16,60,0.0
2,16,61,12.0
2,16,62,0.0
2,16,63,100.0
2,16,64,0.0
2,16,65,0.0
2,16,66,0.0
2,16,67,59.0
2,16,68,0.0
2,16,69,0.0
2,16,70,0.0
2,16,71,0.0
2,16,72,0.0
2,16,73,0.0
2,16,74,0.0
2,16,75,0.0
2,16,76,0.0
2,16,77,0.0
2,16,78,0.0
2,16,79,0.0
2,16,80,0.0
2,16,81,0.0
2,16,82,0.0
2,16,83,0.0
2,16,84,0.0
2,16,85,70.0
2,16,86,76.0
2,16,87,11.0
2,16,88,0.0
2,16,89,0.0
2,16,90,0.0
2,16,91,0.0
2,16,92,3.0
2,16,93,0.0
2,16,94,0.0
2,16,95,0.0
2,16,96,0.0
2,16,97,0.0
2,16,98,78.0
2,16,99,100.0
2,17,0,100.0
2,17,1,100.0
2,17,2,100.0
2,17,3,0.0
2,17,4,21.0
2,17,5,100.0
2,17,6,100.0
2,17,7,100.0
2,17,8,31.0
2,17,9,50.0
2,17,10,100.0
2,17,11,100.0
2,17,12,73.0
2,17,13,0.0
2,17,14,69.0
2,17,15,58.0
2,17,16,58.0
2,17,17,100.0
2,17,18,42.0
2,17,19,100.0
2,17,20,100.0
2,17,21,0.0
2,17,22,78.0
2,17,23,100.0
2,17,24,0.0
2,17,25,33.0
2,17,26,100.0
2,17,27,100.0
2,17,28,100.0
2,17,29,100.0
2,17,30,50.0
2,17,31,52.0
2,17,32,100.0
2,17,33,0.0
2,17,34,0.0
2,17,35,100.0
2,17,36,100.0
2,17,37,67.0
2,17,38,0.0
2,17,39,100.0
2,17,40,0.0
2,17,41,100.0
2,17,42,100.0
2,17,43,0.0
2,17,44,72.0
2,17,45,100.0
2,17,46,93.0
2,17,47,0.0
2,17,48,0.0
2,17,49,100.0
2,17,50,0.0
2,17,51,0.0
2,17,52,100.0
2,17,53,40.0
2,17,54,96.0
2,17,55,100.0
2,17,56,45.0
2,17,57,100.0
2,17,58,28.0
2,17,59,100.0
2,17,60,0.0
2,17,61,100.0
2,17,62,73.0
2,17,63,100.0
2,17,64,0.0
2,17,65,100.0
2,17,66,62.0
2,17,67,100.0
2,17,68,94.0
2,17,69,38.0
2,17,70,100.0
2,17,71,52.0
2,17,72,32.0
2,17,73,21.0
2,17,74,0.0
2,17,75,39.0
2,17,76,76.0
2,17,77,0.0
2,17,78,0.0
2,17,79,72.0
2,17,80,42.0
2,17,81,100.0
2,17,82,36.0
2,17,83,100.0
2,17,84,0.0
2,17,85,100.0
2,17,86,100.0
2,17,87,100.0
2,17,88,100.0
2,17,89,100.0
2,17,90,87.0
2,17,91,30.0
2,17,92,100.0
2,17,93,100.0
2,17,94,0.0
2,17,95,21.0
2,17,96,0.0
2,17,97,100.0
2,17,98,100.0
2,17,99,100.0
2,18,0,0.0
2,18,1,0.0
2,18,2,0.0
2,18,3,100.0
2,18,4,0.0
2,18,5,0.0
2,18,6,0.0
2,18,7,0.0
2,18,8,100.0
2,18,9,0.0
2,18,10,0.0
2,18,11,0.0
2,18,12,0.0
2,18,13,0.0
2,18,14,100.0
2,18,15,100.0
2,18,16,0.0
2,18,17,0.0
2,18,18,0.0
2,18,19,0.0
2,18,20,0.0
2,18,21,100.0
2,18,22,0.0
2,18,23,100.0
2,18,24,56.0
2,18,25,100.0
2,18,26,0.0
2,18,27,0.0
2,18,28,0.0
2,18,29,0.0
2,18,30,0.0
2,18,31,0.0
2,18,32,0.0
2,18,33,100.0
2,18,34,49.0
2,18,35,0.0
2,18,36,0.0
2,18,37,0.0
2,18,38,0.0
2,18,39,0.0
2,18,40,96.0
2,18,41,0.0
2,18,42,0.0
2,18,43,0.0
2,18,44,0.0
2,18,45,0.0
2,18,46,0.0
2,18,47,0.0
2,18,48,100.0
2,18,49,0.0
2,18,50,53.0
2,18,51,32.0
2,18,52,0.0
2,18,53,0.0
2,18,54,0.0
2,18,55,100.0
2,18,56,0.0
2,18,57,0.0
2,18,58,0.0
2,18,59,0.0
2,18,60,0.0
2,18,61,0.0
2,18,62,100.0
2,18,63,0.0
2,18,64,100.0
2,18,65,0.0
2,18,66,0.0
2,18,67,0.0
2,18,68,100.0
2,18,69,80.0
2,18,70,0.0
2,18,71,0.0
2,18,72,0.0
2,18,73,50.0
2,18,74,100.0
2,18,75,0.0
2,18,76,100.0
2,18,77,0.0
2,18,78,0.0
2,18,79,0.0
2,18,80,0.0
2,18,81,0.0
2,18,82,100.0
2,18,83,0.0
2,18,84,0.0
2,18,85,0.0
2,18,86,0.0
2,18,87,0.0
2,18,88,0.0
2,18,89,100.0
2,18,90,0.0
2,18,91,100.0
2,18,92,0.0
2,18,93,0.0
2,18,94,0.0
2,18,95,0.0
2,18,96,0.0
2,18,97,0.0
2,18,98,0.0
2,18,99,0.0
2,19,0,85.0
2,19,1,88.0
2,19,2,0.0
2,19,3,0.0
2,19,4,0.0
2,19,5,0.0
2,19,6,0.0
2,19,7,0.0
2,19,8,0.0
2,19,9,0.0
2,19,10,0.0
2,19,11,0.0
2,19,12,0.0
2,19,13,70.0
2,19,14,0.0
2,19,15,0.0
2,19,16,0.0
2,19,17,49.0
2,19,18,85.0
2,19,19,38.0
2,19,20,0.0
2,19,21,0.0
2,19,22,0.0
2,19,23,0.0
2,19,24,0.0
2,19,25,0.0
2,19,26,0.0
2,19,27,29.0
2,19,28,0.0
2,19,29,100.0
2,19,30,0.0
2,19,31,0.0
2,19,32,0.0
2,19,33,0.0
2,19,34,0.0
2,19,35,82.0
2,19,36,0.0
2,19,37,0.0
2,19,38,0.0
2,19,39,0.0
2,19,40,0.0
2,19,41,84.0
2,19,42,32.0
2,19,43,64.0
2,19,44,0.0
2,19,45,0.0
2,19,46,0.0
2,19,47,0.0
2,19,48,100.0
2,19,49,0.0
2,19,50,100.0
2,19,51,0.0
2,19,52,70.0
2,19,53,67.0
2,19,54,33.0
2,19,55,0.0
2,19,56,0.0
2,19,57,70.0
2,19,58,83.0
2,19,59,23.0
2,19,60,92.0
2,19,61,42.0
2,19,62,0.0
2,19,63,0.0
2,19,64,0.0
2,19,65,91.0
2,19,66,0.0
2,19,67,0.0
2,19,68,0.0
2,19,69,0.0
2,19,70,0.0
2,19,71,0.0
2,19,72,0.0
2,19,73,0.0
2,19,74,100.0
2,19,75,0.0
2,19,76,0.0
2,19,77,73.0
2,19,78,0.0
2,19,79,0.0
2,19,80,0.0
2,19,81,0.0
2,19,82,0.0
2,19,83,81.0
2,19,84,80.0
2,19,85,57.0
2,19,86,0.0
2,19,87,0.0
2,19,88,0.0
2,19,89,0.0
2,19,90,56.0
2,19,91,0.0
2,19,92,0.0
2,19,93,60.0
2,19,94,57.0
2,19,95,39.0
2,19,96,0.0
2,19,97,0.0
2,19,98,0.0
2,19,99,86.0
2,20,0,90.0
2,20,1,100.0
2,20,2,0.0
2,20,3,0.0
2,20,4,0.0
2,20,5,0.0
2,20,6,0.0
2,20,7,6.0
2,20,8,0.0
2,20,9,0.0
2,20,10,0.0
2,20,11,0.0
2,20,12,0.0
2,20,13,84.0
2,20,14,0.0
2,20,15,0.0
2,20,16,0.0
2,20,17,0.0
2,20,18,0.0
2,20,19,45.0
2,20,20,0.0
2,20,21,10.0
2,20,22,0.0
2,20,23,4.0
2,20,24,0.0
2,20,25,0.0
2,20,26,0.0
2,20,27,0.0
2,20,28,0.0
2,20,29,100.0
2,20,30,0.0
2,20,31,0.0
2,20,32,0.0
2,20,33,0.0
2,20,34,0.0
2,20,35,0.0
2,20,36,0.0
2,20,37,0.0
2,20,38,0.0
2,20,39,8.0
2,20,40,0.0
2,20,41,7.0
2,20,42,0.0
2,20,43,78.0
2,20,44,0.0
2,20,45,0.0
2,20,46,0.0
2,20,47,0.0
2,20,48,0.0
2,20,49,0.0
2,20,50,0.0
2,20,51,0.0
2,20,52,97.0
2,20,53,100.0
2,20,54,0.0
2,20,55,0.0
2,20,56,0.0
2,20,57,100.0
2,20,58,0.0
2,20,59,0.0
2,20,60,0.0
2,20,61,42.0
2,20,62,0.0
2,20,63,19.0
2,20,64,0.0
2,20,65,100.0
2,20,66,0.0
2,20,67,3.0
2,20,68,0.0
2,20,69,0.0
2,20,70,14.0
2,20,71,0.0
2,20,72,0.0
2,20,73,0.0
2,20,74,0.0
2,20,75,26.0
2,20,76,0.0
2,20,77,73.0
2,20,78,0.0
2,20,79,0.0
2,20,80,0.0
2,20,81,28.0
2,20,82,0.0
2,20,83,0.0
2,20,84,89.0
2,20,85,0.0
2,20,86,6.0
2,20,87,0.0
2,20,88,0.0
2,20,89,0.0
2,20,90,87.0
2,20,91,35.0
2,20,92,8.0
2,20,93,0.0
2,20,94,91.0
2,20,95,39.0
2,20,96,0.0
2,20,97,0.0
2,20,98,0.0
2,20,99,100.0
2,21,0,90.0
2,21,1,100.0
2,21,2,0.0
2,21,3,0.0
2,21,4,0.0
2,21,5,0.0
2,21,6,0.0
2,21,7,6.0
2,21,8,0.0
2,21,9,0.0
2,21,10,0.0
2,21,11,0.0
2,21,12,0.0
2,21,13,84.0
2,21,14,0.0
2,21,15,0.0
2,21,16,0.0
2,21,17,0.0
2,21,18,0.0
2,21,19,0.0
2,21,20,0.0
2,21,21,10.0
2,21,22,0.0
2,21,23,0.0
2,21,24,0.0
2,21,25,0.0
2,21,26,0.0
2,21,27,0.0
2,21,28,0.0
2,21,29,100.0
2,21,30,0.0
2,21,31,0.0
2,21,32,0.0
2,21,33,0.0
2,21,34,0.0
2,21,35,0.0
2,21,36,0.0
2,21,37,0.0
2,21,38,0.0
2,21,39,8.0
2,21,40,0.0
2,21,41,7.0
2,21,42,0.0
2,21,43,78.0
2,21,44,0.0
2,21,45,0.0
2,21,46,0.0
2,21,47,0.0
2,21,48,0.0
2,21,49,0.0
2,21,50,0.0
2,21,51,0.0
2,21,52,0.0
2,21,53,100.0
2,21,54,0.0
2,21,55,0.0
2,21,56,0.0
2,21,57,100.0
2,21,58,0.0
2,21,59,0.0
2,21,60,0.0
2,21,61,42.0
2,21,62,0.0
2,21,63,19.0
2,21,64,0.0
2,21,65,100.0
2,21,66,0.0
2,21,67,3.0
2,21,68,0.0
2,21,69,0.0
2,21,70,14.0
2,21,71,0.0
2,21,72,0.0
2,21,73,0.0
2,21,74,0.0
2,21,75,26.0
2,21,76,0.0
2,21,77,0.0
2,21,78,0.0
2,21,79,0.0
2,21,80,0.0
2,21,81,28.0
2,21,82,0.0
2,21,83,0.0
2,21,84,0.0
2,21,85,0.0
2,21,86,6.0
2,21,87,0.0
2,21,88,0.0
2,21,89,0.0
2,21,90,87.0
2,21,91,35.0
2,21,92,8.0
2,21,93,0.0
2,21,94,91.0
2,21,95,0.0
2,21,96,0.0
2,21,97,0.0
2,21,98,0.0
2,21,99,100.0
2,22,0,0.0
2,22,1,0.0
2,22,2,0.0
2,22,3,0.0
2,22,4,0.0
2,22,5,0.0
2,22,6,0.0
2,22,7,0.0
2,22,8,0.0
2,22,9,0.0
2,22,10,0.0
2,22,11,0.0
2,22,12,0.0
2,22,13,0.0
2,22,14,0.0
2,22,15,0.0
2,22,16,0.0
2,22,17,0.0
2,22,18,0.0
2,22,19,0.0
2,22,20,0.0
2,22,21,10.0
2,22,22,0.0
2,22,23,0.0
2,22,24,0.0
2,22,25,0.0
2,22,26,0.0
2,22,27,0.0
2,22,28,0.0
2,22,29,0.0
2,22,30,0.0
2,22,31,0.0
2,22,32,0.0
2,22,33,0.0
2,22,34,0.0
2,22,35,0.0
2,22,36,0.0
2,22,37,0.0
2,22,38,0.0
2,22,39,0.0
2,22,40,0.0
2,22,41,0.0
2,22,42,0.0
2,22,43,0.0
2,22,44,0.0
2,22,45,0.0
2,22,46,0.0
2,22,47,0.0
2,22,48,0.0
2,22,49,0.0
2,22,50,0.0
2,22,51,0.0
2,22,52,0.0
2,22,53,0.0
2,22,54,0.0
2,22,55,0.0
2,22,56,0.0
2,22,57,100.0
2,22,58,0.0
2,22,59,0.0
2,22,60,0.0
2,22,61,0.0
2,22,62,0.0
2,22,63,0.0
2,22,64,0.0
2,22,65,100.0
2,22,66,0.0
2,22,67,0.0
2,22,68,0.0
2,22,69,0.0
2,22,70,4.0
2,22,71,0.0
2,22,72,0.0
2,22,73,0.0
2,22,74,0.0
2,22,75,0.0
2,22,76,0.0
2,22,77,0.0
2,22,78,0.0
2,22,79,0.0
2,22,80,0.0
2,22,81,0.0
2,22,82,0.0
2,22,83,0.0
2,22,84,0.0
2,22,85,0.0
2,22,86,0.0
2,22,87,0.0
2,22,88,0.0
2,22,89,0.0
2,22,90,0.0
2,22,91,0.0
2,22,92,0.0
2,22,93,0.0
2,22,94,91.0
2,22,95,0.0
2,22,96,0.0
2,22,97,0.0
2,22,98,0.0
2,22,99,100.0
2,23,0,0.0
2,23,1,0.0
2,23,2,0.0
2,23,3,0.0
2,23,4,0.0
2,23,5,0.0
2,23,6,0.0
2,23,7,0.0
2,23,8,0.0
2,23,9,0.0
2,23,10,0.0
2,23,11,0.0
2,23,12,0.0
2,23,13,0.0
2,23,14,0.0
2,23,15,0.0
2,23,16,0.0
2,23,17,0.0
2,23,18,0.0
2,23,19,0.0
2,23,20,0.0
2,23,21,0.0
2,23,22,0.0
2,23,23,0.0
2,23,24,0.0
2,23,25,0.0
2,23,26,0.0
2,23,27,0.0
2,23,28,0.0
2,23,29,0.0
2,23,30,0.0
2,23,31,0.0
2,23,32,0.0
2,23,33,0.0
2,23,34,0.0
2,23,35,0.0
2,23,36,0.0
2,23,37,0.0
2,23,38,0.0
2,23,39,0.0
2,23,40,0.0
2,23,41,0.0
2,23,42,0.0
2,23,43,0.0
2,23,44,0.0
2,23,45,0.0
2,23,46,0.0
2,23,47,0.0
2,23,48,0.0
2,23,49,0.0
2,23,50,0.0
2,23,51,0.0
2,23,52,0.0
2,23,53,0.0
2,23,54,0.0
2,23,55,0.0
2,23,56,0.0
2,23,57,0.0
2,23,58,0.0
2,23,59,0.0
2,23,60,0.0
2,23,61,0.0
2,23,62,0.0
2,23,63,0.0
2,23,64,0.0
2,23,65,0.0
2,23,66,0.0
2,23,67,0.0
2,23,68,0.0
2,23,69,0.0
2,23,70,0.0
2,23,71,0.0
2,23,72,0.0
2,23,73,0.0
2,23,74,0.0
2,23,75,0.0
2,23,76,0.0
2,23,77,0.0
2,23,78,0.0
2,23,79,0.0
2,23,80,0.0
2,23,81,0.0
2,23,82,0.0
2,23,83,0.0
2,23,84,0.0
2,23,85,0.0
2,23,86,0.0
2,23,87,0.0
2,23,88,0.0
2,23,89,0.0
2,23,90,0.0
2,23,91,0.0
2,23,92,0.0
2,23,93,0.0
2,23,94,0.0
2,23,95,0.0
2,23,96,0.0
2,23,97,0.0
2,23,98,0.0
2,23,99,0.0
3,0,0,0.0
3,0,1,0.0
3,0,2,0.0
3,0,3,0.0
3,0,4,0.0
3,0,5,0.0
3,0,6,0.0
3,0,7,0.0
3,0,8,0.0
3,0,9,0.0
3,0,10,0.0
3,0,11,0.0
3,0,12,0.0
3,0,13,0.0
3,0,14,0.0
3,0,15,0.0
3,0,16,0.0
3,0,17,0.0
3,0,18,0.0
3,0,19,0.0
3,0,20,0.0
3,0,21,0.0
3,0,22,0.0
3,0,23,0.0
3,0,24,0.0
3,0,25,0.0
3,0,26,0.0
3,0,27,0.0
3,0,28,0.0
3,0,29,0.0
3,0,30,0.0
3,0,31,0.0
3,0,32,0.0
3,0,33,0.0
3,0,34,0.0
3,0,35,0.0
3,0,36,0.0
3,0,37,0.0
3,0,38,0.0
3,0,39,0.0
3,0,40,0.0
3,0,41,0.0
3,0,42,0.0
3,0,43,0.0
3,0,44,0.0
3,0,45,0.0
3,0,46,0.0
3,0,47,0.0
3,0,48,0.0
3,0,49,0.0
3,0,50,0.0
3,0,51,0.0
3,0,52,0.0
3,0,53,0.0
3,0,54,0.0
3,0,55,0.0
3,0,56,0.0
3,0,57,0.0
3,0,58,0.0
3,0,59,0.0
3,0,60,0.0
3,0,61,0.0
3,0,62,0.0
3,0,63,0.0
3,0,64,0.0
3,0,65,0.0
3,0,66,0.0
3,0,67,0.0
3,0,68,0.0
3,0,69,0.0
3,0,70,0.0
3,0,71,0.0
3,0,72,0.0
3,0,73,0.0
3,0,74,0.0
3,0,75,0.0
3,0,76,0.0
3,0,77,0.0
3,0,78,0.0
3,0,79,0.0
3,0,80,0.0
3,0,81,0.0
3,0,82,0.0
3,0,83,0.0
3,0,84,0.0
3,0,85,0.0
3,0,86,0.0
3,0,87,0.0
3,0,88,0.0
3,0,89,0.0
3,0,90,0.0
3,0,91,0.0
3,0,92,0.0
3,0,93,0.0
3,0,94,0.0
3,0,95,0.0
3,0,96,0.0
3,0,97,0.0
3,0,98,0.0
3,0,99,0.0
3,1,0,0.0
3,1,1,0.0
3,1,2,0.0
3,1,3,0.0
3,1,4,0.0
3,1,5,0.0
3,1,6,0.0
3,1,7,0.0
3,1,8,0.0
3,1,9,0.0
3,1,10,0.0
3,1,11,0.0
3,1,12,0.0
3,1,13,0.0
3,1,14,0.0
3,1,15,0.0
3,1,16,0.0
3,1,17,0.0
3,1,18,0.0
3,1,19,0.0
3,1,20,0.0
3,1,21,0.0
3,1,22,0.0
3,1,23,0.0
3,1,24,0.0
3,1,25,0.0
3,1,26,0.0
3,1,27,0.0
3,1,28,0.0
3,1,29,0.0
3,1,30,0.0
3,1,31,0.0
3,1,32,0.0
3,1,33,0.0
3,1,34,0.0
3,1,35,0.0
3,1,36,0.0
3,1,37,0.0
3,1,38,0.0
3,1,39,0.0
3,1,40,0.0
3,1,41,0.0
3,1,42,0.0
3,1,43,0.0
3,1,44,0.0
3,1,45,0.0
3,1,46,0.0
3,1,47,0.0
3,1,48,0.0
3,1,49,0.0
3,1,50,0.0
3,1,51,0.0
3,1,52,0.0
3,1,53,0.0
3,1,54,0.0
3,1,55,0.0
3,1,56,0.0
3,1,57,0.0
3,1,58,0.0
3,1,59,0.0
3,1,60,0.0
3,1,61,0.0
3,1,62,0.0
3,1,63,0.0
3,1,64,0.0
3,1,65,0.0
3,1,66,0.0
3,1,67,0.0
3,1,68,0.0
3,1,69,0.0
3,1,70,0.0
3,1,71,0.0
3,1,72,0.0
3,1,73,0.0
3,1,74,0.0
3,1,75,0.0
3,1,76,0.0
3,1,77,0.0
3,1,78,0.0
3,1,79,0.0
3,1,80,0.0
3,1,81,0.0
3,1,82,0.0
3,1,83,0.0
3,1,84,0.0
3,1,85,0.0
3,1,86,0.0
3,1,87,0.0
3,1,88,0.0
3,1,89,0.0
3,1,90,0.0
3,1,91,0.0
3,1,92,0.0
3,1,93,0.0
3,1,94,0.0
3,1,95,0.0
3,1,96,0.0
3,1,97,0.0
3,1,98,0.0
3,1,99,0.0
3,2,0,0.0
3,2,1,0.0
3,2,2,0.0
3,2,3,0.0
3,2,4,0.0
3,2,5,0.0
3,2,6,0.0
3,2,7,0.0
3,2,8,0.0
3,2,9,0.0
3,2,10,0.0
3,2,11,0.0
3,2,12,0.0
3,2,13,0.0
3,2,14,0.0
3,2,15,0.0
3,2,16,0.0
3,2,17,0.0
3,2,18,0.0
3,2,19,0.0
3,2,20,0.0
3,2,21,0.0
3,2,22,0.0
3,2,23,0.0
3,2,24,0.0
3,2,25,0.0
3,2,26,0.0
3,2,27,0.0
3,2,28,0.0
3,2,29,0.0
3,2,30,0.0
3,2,31,0.0
3,2,32,0.0
3,2,33,0.0
3,2,34,0.0
3,2,35,0.0
3,2,36,0.0
3,2,37,0.0
3,2,38,0.0
3,2,39,0.0
3,2,40,0.0
3,2,41,0.0
3,2,42,0.0
3,2,43,0.0
3,2,44,0.0
3,2,45,0.0
3,2,46,0.0
3,2,47,0.0
3,2,48,0.0
3,2,49,0.0
3,2,50,0.0
3,2,51,0.0
3,2,52,0.0
3,2,53,0.0
3,2,54,0.0
3,2,55,0.0
3,2,56,0.0
3,2,57,0.0
3,2,58,0.0
3,2,59,0.0
3,2,60,0.0
3,2,61,0.0
3,2,62,0.0
3,2,63,0.0
3,2,64,0.0
3,2,65,0.0
3,2,66,0.0
3,2,67,0.0
3,2,68,0.0
3,2,69,0.0
3,2,70,0.0
3,2,71,0.0
3,2,72,0.0
3,2,73,0.0
3,2,74,0.0
3,2,75,0.0
3,2,76,0.0
3,2,77,0.0
3,2,78,0.0
3,2,79,0.0
3,2,80,0.0
3,2,81,0.0
3,2,82,0.0
3,2,83,0.0
3,2,84,0.0
3,2,85,0.0
3,2,86,0.0
3,2,87,0.0
3,2,88,0.0
3,2,89,0.0
3,2,90,0.0
3,2,91,0.0
3,2,92,0.0
3,2,93,0.0
3,2,94,0.0
3,2,95,0.0
3,2,96,0.0
3,2,97,0.0
3,2,98,0.0
3,2,99,0.0
3,3,0,0.0
3,3,1,0.0
3,3,2,0.0
3,3,3,0.0
3,3,4,0.0
3,3,5,0.0
3,3,6,0.0
3,3,7,0.0
3,3,8,0.0
3,3,9,0.0
3,3,10,0.0
3,3,11,0.0
3,3,12,0.0
3,3,13,0.0
3,3,14,0.0
3,3,15,0.0
3,3,16,0.0
3,3,17,0.0
3,3,18,0.0
3,3,19,0.0
3,3,20,0.0
3,3,21,0.0
3,3,22,0.0
3,3,23,0.0
3,3,24,0.0
3,3,25,0.0
3,3,26,0.0
3,3,27,0.0
3,3,28,0.0
3,3,29,0.0
3,3,30,0.0
3,3,31,0.0
3,3,32,0.0
3,3,33,0.0
3,3,34,0.0
3,3,35,0.0
3,3,36,0.0
3,3,37,0.0
3,3,38,0.0
3,3,39,0.0
3,3,40,0.0
3,3,41,0.0
3,3,42,0.0
3,3,43,0.0
3,3,44,0.0
3,3,45,0.0
3,3,46,0.0
3,3,47,0.0
3,3,48,0.0
3,3,49,0.0
