t,s,bp_hol
4,78,0.0
4,79,0.0
4,80,0.0
4,81,0.0
4,82,0.0
4,83,0.0
4,84,0.0
4,85,0.0
4,86,0.0
4,87,0.0
4,88,0.0
4,89,0.0
4,90,0.0
4,91,0.0
4,92,0.0
4,93,0.0
4,94,0.0
4,95,0.0
4,96,0.0
4,97,0.0
4,98,0.0
4,99,0.0
5,0,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.0
5,7,0.0
5,8,0.0
5,9,0.0
5,10,0.0
5,11,0.0
5,12,0.0
5,13,1.0
5,14,0.0
5,15,0.0
5,16,0.0
5,17,0.0
5,18,0.0
5,19,0.0
5,20,0.0
5,21,0.0
5,22,0.0
5,23,0.0
5,24,0.0
5,25,0.0
5,26,0.0
5,27,0.0
5,28,0.0
5,29,0.0
5,30,0.0
5,31,0.0
5,32,0.0
5,33,0.0
5,34,0.0
5,35,0.0
5,36,0.0
5,37,0.0
5,38,0.0
5,39,0.0
5,40,0.0
5,41,0.0
5,42,0.0
5,43,0.0
5,44,0.0
5,45,0.0
5,46,0.0
5,47,0.0
5,48,0.0
5,49,0.0
5,50,0.0
5,51,0.0
5,52,0.0
5,53,0.0
5,54,0.0
5,55,0.0
5,56,0.0
5,57,0.0
5,58,0.0
5,59,0.0
5,60,1.0
5,61,0.0
5,62,0.0
5,63,0.0
5,64,0.0
5,65,0.0
5,66,0.0
5,67,0.0
5,68,0.0
5,69,0.0
5,70,0.0
5,71,0.0
5,72,0.0
5,73,0.0
5,74,0.0
5,75,0.0
5,76,0.0
5,77,0.0
5,78,0.0
5,79,0.0
5,80,0.0
5,81,0.0
5,82,0.0
5,83,0.0
5,84,0.0
5,85,0.0
5,86,0.0
5,87,0.0
5,88,0.0
5,89,0.0
5,90,0.0
5,91,0.0
5,92,0.0
5,93,0.0
5,94,0.0
5,95,0.0
5,96,0.0
5,97,0.0
5,98,0.0
5,99,0.0
6,0,0.0
6,1,0.0
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
6,7,0.0
6,8,0.0
6,9,0.0
6,10,0.0
6,11,0.0
6,12,0.0
6,13,2.0
6,14,0.0
6,15,0.0
6,16,0.0
6,17,1.0
6,18,0.0
6,19,0.0
6,20,0.0
6,21,0.0
6,22,0.0
6,23,0.0
6,24,0.0
6,25,0.0
6,26,0.0
6,27,0.0
6,28,0.0
6,29,0.0
6,30,0.0
6,31,0.0
6,32,0.0
6,33,0.0
6,34,0.0
6,35,0.0
6,36,0.0
6,37,0.0
6,38,0.0
6,39,0.0
6,40,0.0
6,41,0.0
6,42,0.0
6,43,0.0
6,44,0.0
6,45,0.0
6,46,0.0
6,47,0.0
6,48,0.0
6,49,0.0
6,50,0.0
6,51,0.0
6,52,0.0
6,53,0.0
6,54,0.0
6,55,0.0
6,56,0.0
6,57,0.0
6,58,0.0
6,59,0.0
6,60,0.0
6,61,0.0
6,62,0.0
6,63,0.0
6,64,0.0
6,65,0.0
6,66,0.0
6,67,0.0
6,68,0.0
6,69,0.0
6,70,0.0
6,71,0.0
6,72,0.0
6,73,0.0
6,74,0.0
6,75,0.0
6,76,0.0
6,77,0.0
6,78,0.0
6,79,0.0
6,80,0.0
6,81,0.0
6,82,0.0
6,83,0.0
6,84,0.0
6,85,0.0
6,86,0.0
6,87,0.0
6,88,0.0
6,89,0.0
6,90,0.0
6,91,0.0
6,92,0.0
6,93,0.0
6,94,0.0
6,95,0.0
6,96,0.0
6,97,0.0
6,98,0.0
6,99,0.0
7,0,0.0
7,1,8.0
7,2,0.0
7,3,11.0
7,4,0.0
7,5,0.0
7,6,11.0
7,7,0.0
7,8,0.0
7,9,0.0
7,10,0.0
7,11,0.0
7,12,0.0
7,13,0.0
7,14,0.0
7,15,7.0
7,16,12.0
7,17,0.0
7,18,0.0
7,19,0.0
7,20,0.0
7,21,0.0
7,22,0.0
7,23,0.0
7,24,0.0
7,25,0.0
7,26,0.0
7,27,0.0
7,28,0.0
7,29,0.0
7,30,17.0
7,31,0.0
7,32,0.0
7,33,0.0
7,34,0.0
7,35,13.0
7,36,15.0
7,37,0.0
7,38,0.0
7,39,0.0
7,40,0.0
7,41,0.0
7,42,0.0
7,43,0.0
7,44,0.0
7,45,0.0
7,46,0.0
7,47,0.0
7,48,0.0
7,49,0.0
7,50,0.0
7,51,0.0
7,52,0.0
7,53,0.0
7,54,0.0
7,55,0.0
7,56,0.0
7,57,0.0
7,58,0.0
7,59,0.0
7,60,11.0
7,61,0.0
7,62,13.0
7,63,0.0
7,64,0.0
7,65,0.0
7,66,0.0
7,67,0.0
7,68,17.0
7,69,0.0
7,70,0.0
7,71,0.0
7,72,0.0
7,73,11.0
7,74,0.0
7,75,0.0
7,76,0.0
7,77,0.0
7,78,0.0
7,79,1.0
7,80,0.0
7,81,0.0
7,82,0.0
7,83,0.0
7,84,0.0
7,85,0.0
7,86,0.0
7,87,0.0
7,88,0.0
7,89,2.0
7,90,0.0
7,91,0.0
7,92,0.0
7,93,0.0
7,94,0.0
7,95,0.0
7,96,12.0
7,97,21.0
7,98,0.0
7,99,0.0
8,0,10.0
8,1,0.0
8,2,51.0
8,3,9.0
8,4,0.0
8,5,0.0
8,6,19.0
8,7,0.0
8,8,72.0
8,9,43.0
8,10,0.0
8,11,0.0
8,12,0.0
8,13,0.0
8,14,0.0
8,15,0.0
8,16,15.0
8,17,0.0
8,18,62.0
8,19,0.0
8,20,16.0
8,21,0.0
8,22,79.0
8,23,28.0
8,24,49.0
8,25,0.0
8,26,0.0
8,27,0.0
8,28,33.0
8,29,0.0
8,30,0.0
8,31,0.0
8,32,44.0
8,33,0.0
8,34,67.0
8,35,0.0
8,36,29.0
8,37,0.0
8,38,0.0
8,39,0.0
8,40,15.0
8,41,0.0
8,42,0.0
8,43,0.0
8,44,28.0
8,45,0.0
8,46,0.0
8,47,0.0
8,48,0.0
8,49,0.0
8,50,71.0
8,51,0.0
8,52,0.0
8,53,44.0
8,54,0.0
8,55,0.0
8,56,0.0
8,57,67.0
8,58,27.0
8,59,23.0
8,60,33.0
8,61,31.0
8,62,3.0
8,63,21.0
8,64,0.0
8,65,61.0
8,66,71.0
8,67,30.0
8,68,0.0
8,69,0.0
8,70,51.0
8,71,0.0
8,72,34.0
8,73,12.0
8,74,0.0
8,75,0.0
8,76,0.0
8,77,0.0
8,78,16.0
8,79,0.0
8,80,0.0
8,81,1.0
8,82,0.0
8,83,46.0
8,84,2.0
8,85,38.0
8,86,0.0
8,87,47.0
8,88,35.0
8,89,0.0
8,90,54.0
8,91,0.0
8,92,0.0
8,93,0.0
8,94,25.0
8,95,5.0
8,96,29.0
8,97,0.0
8,98,12.0
8,99,12.0
9,0,27.0
9,1,0.0
9,2,0.0
9,3,18.0
9,4,193.0
9,5,0.0
9,6,7.0
9,7,0.0
9,8,1.0
9,9,0.0
9,10,0.0
9,11,0.0
9,12,0.0
9,13,8.0
9,14,0.0
9,15,29.0
9,16,0.0
9,17,0.0
9,18,184.0
9,19,268.0
9,20,31.0
9,21,0.0
9,22,0.0
9,23,123.0
9,24,0.0
9,25,264.0
9,26,191.0
9,27,0.0
9,28,15.0
9,29,74.0
9,30,0.0
9,31,45.0
9,32,0.0
9,33,0.0
9,34,43.0
9,35,132.0
9,36,30.0
9,37,300.0
9,38,0.0
9,39,28.0
9,40,29.0
9,41,0.0
9,42,52.0
9,43,0.0
9,44,10.0
9,45,190.0
9,46,220.0
9,47,269.0
9,48,18.0
9,49,0.0
9,50,0.0
9,51,198.0
9,52,0.0
9,53,132.0
9,54,174.0
9,55,16.0
9,56,195.0
9,57,0.0
9,58,0.0
9,59,0.0
9,60,112.0
9,61,0.0
9,62,0.0
9,63,0.0
9,64,180.0
9,65,26.0
9,66,109.0
9,67,16.0
9,68,3.0
9,69,152.0
9,70,147.0
9,71,126.0
9,72,13.0
9,73,5.0
9,74,8.0
9,75,95.0
9,76,0.0
9,77,0.0
9,78,0.0
9,79,0.0
9,80,29.0
9,81,0.0
9,82,0.0
9,83,156.0
9,84,0.0
9,85,0.0
9,86,296.0
9,87,7.0
9,88,24.0
9,89,0.0
9,90,162.0
9,91,0.0
9,92,0.0
9,93,116.0
9,94,22.0
9,95,0.0
9,96,0.0
9,97,0.0
9,98,0.0
9,99,14.0
10,0,0.0
10,1,72.0
10,2,127.0
10,3,218.0
10,4,54.0
10,5,87.0
10,6,484.0
10,7,0.0
10,8,217.0
10,9,55.0
10,10,583.0
10,11,615.0
10,12,277.0
10,13,59.0
10,14,604.0
10,15,157.0
10,16,367.0
10,17,423.0
10,18,217.0
10,19,264.0
10,20,0.0
10,21,478.0
10,22,203.0
10,23,32.0
10,24,179.0
10,25,135.0
10,26,0.0
10,27,183.0
10,28,383.0
10,29,81.0
10,30,111.0
10,31,0.0
10,32,293.0
10,33,443.0
10,34,0.0
10,35,8.0
10,36,115.0
10,37,0.0
10,38,77.0
10,39,574.0
10,40,337.0
10,41,0.0
10,42,368.0
10,43,551.0
10,44,142.0
10,45,353.0
10,46,50.0
10,47,49.0
10,48,311.0
10,49,199.0
10,50,610.0
10,51,196.0
10,52,530.0
10,53,18.0
10,54,26.0
10,55,102.0
10,56,9.0
10,57,190.0
10,58,426.0
10,59,520.0
10,60,51.0
10,61,0.0
10,62,166.0
10,63,0.0
10,64,52.0
10,65,144.0
10,66,28.0
10,67,71.0
10,68,487.0
10,69,0.0
10,70,78.0
10,71,86.0
10,72,0.0
10,73,299.0
10,74,0.0
10,75,45.0
10,76,159.0
10,77,291.0
10,78,0.0
10,79,286.0
10,80,0.0
10,81,110.0
10,82,380.0
10,83,63.0
10,84,0.0
10,85,91.0
10,86,0.0
10,87,1.0
10,88,306.0
10,89,59.0
10,90,373.0
10,91,350.0
10,92,182.0
10,93,9.0
10,94,0.0
10,95,40.0
10,96,284.0
10,97,159.0
10,98,9.0
10,99,446.0
11,0,711.0
11,1,787.0
11,2,331.0
11,3,353.0
11,4,528.0
11,5,548.0
11,6,674.0
11,7,523.0
11,8,45.0
11,9,778.0
11,10,216.0
11,11,141.0
11,12,143.0
11,13,1016.0
11,14,256.0
11,15,1010.0
11,16,344.0
11,17,395.0
11,18,256.0
11,19,358.0
11,20,216.0
11,21,204.0
11,22,189.0
11,23,940.0
11,24,165.0
11,25,191.0
11,26,287.0
11,27,639.0
11,28,60.0
11,29,639.0
11,30,637.0
11,31,1057.0
11,32,53.0
11,33,220.0
11,34,440.0
11,35,668.0
11,36,494.0
11,37,142.0
11,38,607.0
11,39,303.0
11,40,686.0
11,41,700.0
11,42,227.0
11,43,336.0
11,44,865.0
11,45,661.0
11,46,149.0
11,47,527.0
11,48,51.0
11,49,828.0
11,50,429.0
11,51,114.0
11,52,107.0
11,53,707.0
11,54,678.0
11,55,404.0
11,56,613.0
11,57,510.0
11,58,241.0
11,59,160.0
11,60,574.0
11,61,176.0
11,62,441.0
11,63,817.0
11,64,1018.0
11,65,733.0
11,66,525.0
11,67,702.0
11,68,284.0
11,69,264.0
11,70,550.0
11,71,664.0
11,72,425.0
11,73,454.0
11,74,702.0
11,75,397.0
11,76,583.0
11,77,487.0
11,78,277.0
11,79,1284.0
11,80,513.0
11,81,1033.0
11,82,118.0
11,83,1038.0
11,84,390.0
11,85,620.0
11,86,346.0
11,87,421.0
11,88,758.0
11,89,795.0
11,90,299.0
11,91,150.0
11,92,734.0
11,93,817.0
11,94,922.0
11,95,498.0
11,96,1116.0
11,97,148.0
11,98,1217.0
11,99,131.0
12,0,741.0
12,1,562.0
12,2,1140.0
12,3,1414.0
12,4,1102.0
12,5,1414.0
12,6,351.0
12,7,724.0
12,8,1405.0
12,9,792.0
12,10,1086.0
12,11,1024.0
12,12,585.0
12,13,12.0
12,14,1238.0
12,15,1075.0
12,16,1131.0
12,17,977.0
12,18,1015.0
12,19,491.0
12,20,454.0
12,21,713.0
12,22,1198.0
12,23,376.0
12,24,1443.0
12,25,1476.0
12,26,709.0
12,27,1019.0
12,28,507.0
12,29,415.0
12,30,684.0
12,31,396.0
12,32,611.0
12,33,1178.0
12,34,1004.0
12,35,645.0
12,36,1063.0
12,37,1101.0
12,38,792.0
12,39,1416.0
12,40,290.0
12,41,318.0
12,42,1361.0
12,43,1291.0
12,44,477.0
12,45,121.0
12,46,561.0
12,47,894.0
12,48,902.0
12,49,593.0
12,50,14.0
12,51,1199.0
12,52,765.0
12,53,958.0
12,54,546.0
12,55,1088.0
12,56,788.0
12,57,1523.0
12,58,837.0
12,59,863.0
12,60,909.0
12,61,1051.0
12,62,658.0
12,63,101.0
12,64,410.0
12,65,936.0
12,66,1434.0
12,67,123.0
12,68,566.0
12,69,614.0
12,70,326.0
12,71,1298.0
12,72,1401.0
12,73,906.0
12,74,547.0
12,75,695.0
12,76,686.0
12,77,714.0
12,78,946.0
12,79,106.0
12,80,931.0
12,81,276.0
12,82,1312.0
12,83,421.0
12,84,1566.0
12,85,574.0
12,86,697.0
12,87,1179.0
12,88,854.0
12,89,999.0
12,90,1194.0
12,91,1400.0
12,92,1562.0
12,93,382.0
12,94,501.0
12,95,959.0
12,96,383.0
12,97,824.0
12,98,1105.0
12,99,647.0
13,0,1531.0
13,1,2116.0
13,2,2116.0
13,3,1680.0
13,4,1165.0
13,5,1381.0
13,6,1645.0
13,7,1596.0
13,8,1158.0
13,9,1674.0
13,10,1104.0
13,11,1929.0
13,12,1699.0
13,13,2006.0
13,14,1317.0
13,15,1025.0
13,16,2007.0
13,17,1517.0
13,18,1800.0
13,19,1919.0
13,20,1904.0
13,21,1614.0
13,22,1085.0
13,23,1249.0
13,24,968.0
13,25,645.0
13,26,1474.0
13,27,1620.0
13,28,1597.0
13,29,1913.0
13,30,1576.0
13,31,1865.0
13,32,1453.0
13,33,1477.0
13,34,1965.0
13,35,1796.0
13,36,921.0
13,37,1587.0
13,38,1386.0
13,39,931.0
13,40,1905.0
13,41,2055.0
13,42,982.0
13,43,1191.0
13,44,1242.0
13,45,2112.0
13,46,1656.0
13,47,1851.0
13,48,1529.0
13,49,1426.0
13,50,1367.0
13,51,1278.0
13,52,1302.0
13,53,885.0
13,54,1749.0
13,55,1852.0
13,56,1460.0
13,57,894.0
13,58,1391.0
13,59,1117.0
13,60,1854.0
13,61,2116.0
13,62,1332.0
13,63,1956.0
13,64,2076.0
13,65,1960.0
13,66,697.0
13,67,1863.0
13,68,1779.0
13,69,1845.0
13,70,1757.0
13,71,882.0
13,72,1010.0
13,73,1668.0
13,74,1664.0
13,75,1674.0
13,76,1327.0
13,77,2116.0
13,78,2083.0
13,79,1793.0
13,80,1368.0
13,81,1760.0
13,82,1015.0
13,83,1987.0
13,84,1206.0
13,85,1558.0
13,86,1596.0
13,87,1170.0
13,88,1826.0
13,89,2116.0
13,90,1875.0
13,91,796.0
13,92,1080.0
13,93,1657.0
13,94,1610.0
13,95,2012.0
13,96,2099.0
13,97,1833.0
13,98,2116.0
13,99,1892.0
14,0,0.0
14,1,97.0
14,2,168.0
14,3,462.0
14,4,422.0
14,5,234.0
14,6,0.0
14,7,504.0
14,8,0.0
14,9,169.0
14,10,169.0
14,11,0.0
14,12,326.0
14,13,507.0
14,14,685.0
14,15,680.0
14,16,75.0
14,17,457.0
14,18,22.0
14,19,572.0
14,20,97.0
14,21,74.0
14,22,0.0
14,23,0.0
14,24,0.0
14,25,504.0
14,26,263.0
14,27,0.0
14,28,156.0
14,29,327.0
14,30,13.0
14,31,88.0
14,32,273.0
14,33,0.0
14,34,317.0
14,35,26.0
14,36,201.0
14,37,293.0
14,38,52.0
14,39,667.0
14,40,0.0
14,41,0.0
14,42,217.0
14,43,567.0
14,44,15.0
14,45,189.0
14,46,257.0
14,47,0.0
14,48,175.0
14,49,0.0
14,50,176.0
14,51,0.0
14,52,0.0
14,53,0.0
14,54,0.0
14,55,0.0
14,56,0.0
14,57,45.0
14,58,261.0
14,59,0.0
14,60,0.0
14,61,583.0
14,62,690.0
14,63,0.0
14,64,92.0
14,65,0.0
14,66,0.0
14,67,166.0
14,68,0.0
14,69,140.0
14,70,135.0
14,71,894.0
14,72,0.0
14,73,0.0
14,74,42.0
14,75,0.0
14,76,147.0
14,77,0.0
14,78,0.0
14,79,523.0
14,80,156.0
14,81,470.0
14,82,572.0
14,83,95.0
14,84,771.0
14,85,0.0
14,86,860.0
14,87,667.0
14,88,302.0
14,89,0.0
14,90,312.0
14,91,422.0
14,92,0.0
14,93,0.0
14,94,155.0
14,95,79.0
14,96,14.0
14,97,722.0
14,98,138.0
14,99,243.0
15,0,1357.0
15,1,862.0
15,2,809.0
15,3,1501.0
15,4,978.0
15,5,916.0
15,6,602.0
15,7,1490.0
15,8,984.0
15,9,1216.0
15,10,1146.0
15,11,945.0
15,12,1346.0
15,13,1104.0
15,14,1532.0
15,15,1287.0
15,16,1309.0
15,17,1188.0
15,18,1604.0
15,19,828.0
15,20,1615.0
15,21,1513.0
15,22,1550.0
15,23,1632.0
15,24,1412.0
15,25,1266.0
15,26,1025.0
15,27,914.0
15,28,1034.0
15,29,742.0
15,30,1668.0
15,31,1211.0
15,32,869.0
15,33,1244.0
15,34,1398.0
15,35,1064.0
15,36,1346.0
15,37,1411.0
15,38,1055.0
15,39,1141.0
15,40,1163.0
15,41,1445.0
15,42,1238.0
15,43,886.0
15,44,1123.0
15,45,1539.0
15,46,1471.0
15,47,1308.0
15,48,1233.0
15,49,1155.0
15,50,860.0
15,51,1693.0
15,52,1489.0
15,53,1169.0
15,54,1193.0
15,55,1108.0
15,56,1359.0
15,57,1488.0
15,58,1168.0
15,59,1330.0
15,60,1609.0
15,61,1050.0
15,62,1228.0
15,63,511.0
15,64,1061.0
15,65,895.0
15,66,1166.0
15,67,844.0
15,68,1418.0
15,69,1188.0
15,70,1390.0
15,71,1296.0
15,72,1586.0
15,73,1454.0
15,74,787.0
15,75,1233.0
15,76,1093.0
15,77,1244.0
15,78,1209.0
15,79,1137.0
15,80,1231.0
15,81,1410.0
15,82,414.0
15,83,1162.0
15,84,1226.0
15,85,568.0
15,86,1285.0
15,87,873.0
15,88,1412.0
15,89,1244.0
15,90,1516.0
15,91,1438.0
15,92,1081.0
15,93,1309.0
15,94,1764.0
15,95,1520.0
15,96,1298.0
15,97,702.0
15,98,1348.0
15,99,848.0
16,0,42.0
16,1,65.0
16,2,19.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.0
16,7,0.0
16,8,143.0
16,9,0.0
16,10,0.0
16,11,276.0
16,12,0.0
16,13,168.0
16,14,559.0
16,15,0.0
16,16,0.0
16,17,167.0
16,18,137.0
16,19,33.0
16,20,16.0
16,21,143.0
16,22,154.0
16,23,328.0
16,24,0.0
16,25,10.0
16,26,0.0
16,27,0.0
16,28,0.0
16,29,63.0
16,30,223.0
16,31,0.0
16,32,113.0
16,33,220.0
16,34,725.0
16,35,0.0
16,36,63.0
16,37,0.0
16,38,464.0
16,39,50.0
16,40,557.0
16,41,227.0
16,42,0.0
16,43,34.0
16,44,0.0
16,45,174.0
16,46,133.0
16,47,730.0
16,48,317.0
16,49,350.0
16,50,680.0
16,51,213.0
16,52,43.0
16,53,0.0
16,54,46.0
16,55,208.0
16,56,0.0
16,57,0.0
16,58,0.0
16,59,0.0
16,60,457.0
16,61,148.0
16,62,193.0
16,63,566.0
16,64,0.0
16,65,518.0
16,66,99.0
16,67,152.0
16,68,0.0
16,69,14.0
16,70,325.0
16,71,0.0
16,72,0.0
16,73,0.0
16,74,429.0
16,75,0.0
16,76,0.0
16,77,0.0
16,78,0.0
16,79,131.0
16,80,224.0
16,81,387.0
16,82,0.0
16,83,23.0
16,84,491.0
16,85,188.0
16,86,166.0
16,87,0.0
16,88,0.0
16,89,307.0
16,90,0.0
16,91,645.0
16,92,359.0
16,93,97.0
16,94,371.0
16,95,0.0
16,96,577.0
16,97,202.0
16,98,0.0
16,99,582.0
17,0,827.0
17,1,1010.0
17,2,809.0
17,3,389.0
17,4,1034.0
17,5,1229.0
17,6,1453.0
17,7,937.0
17,8,911.0
17,9,1224.0
17,10,1341.0
17,11,1478.0
17,12,1387.0
17,13,735.0
17,14,240.0
17,15,620.0
17,16,842.0
17,17,909.0
17,18,1182.0
